CMDLINE python3 scripts/generate_text.py
MEM 562.808594 1719631416.5299
MEM 567.054688 1719631416.6308
MEM 696.804688 1719631416.7316
MEM 696.914062 1719631416.8325
MEM 698.664062 1719631416.9334
MEM 699.164062 1719631417.0343
MEM 702.414062 1719631417.1353
MEM 704.039062 1719631417.2362
MEM 710.539062 1719631417.3386
MEM 953.164062 1719631417.4427
MEM 1143.039062 1719631417.5435
MEM 1268.914062 1719631417.6444
MEM 1391.539062 1719631417.7453
MEM 1485.914062 1719631417.8466
MEM 1485.914062 1719631417.9506
MEM 1485.914062 1719631418.0544
MEM 1485.914062 1719631418.1586
MEM 1485.914062 1719631418.2626
MEM 1485.914062 1719631418.3665
MEM 1485.914062 1719631418.4702
MEM 1485.914062 1719631418.5710
MEM 1485.914062 1719631418.6747
MEM 1486.664062 1719631418.7786
MEM 1509.164062 1719631418.8800
MEM 1532.664062 1719631418.9825
MEM 1554.789062 1719631419.0866
MEM 1579.039062 1719631419.1905
MEM 1601.164062 1719631419.2946
MEM 1625.039062 1719631419.3985
MEM 1655.164062 1719631419.4994
MEM 1529.773438 1719631419.6002
MEM 1128.738281 1719631419.7026
MEM 1346.363281 1719631419.8066
MEM 1502.863281 1719631419.9106
MEM 1726.238281 1719631420.0147
MEM 1649.492188 1719631420.1156
MEM 1095.500000 1719631420.2164
MEM 1106.750000 1719631420.3173
MEM 1109.250000 1719631420.4182
MEM 1112.324219 1719631420.5186
MEM 1121.324219 1719631420.6194
MEM 1130.949219 1719631420.7203
MEM 1147.574219 1719631420.8208
MEM 1147.699219 1719631420.9235
MEM 1147.699219 1719631421.0265
MEM 1166.449219 1719631421.1306
MEM 1243.699219 1719631421.2316
MEM 1249.574219 1719631421.3345
MEM 1195.718750 1719631421.4354
MEM 1195.769531 1719631421.5363
MEM 1220.019531 1719631421.6386
MEM 1229.019531 1719631421.7426
MEM 1229.019531 1719631421.8466
MEM 1229.019531 1719631421.9505
MEM 1229.019531 1719631422.0541
MEM 1229.019531 1719631422.1546
MEM 1229.019531 1719631422.2586
MEM 1229.019531 1719631422.3595
MEM 1245.144531 1719631422.4604
MEM 1245.269531 1719631422.5613
MEM 1256.269531 1719631422.6621
MEM 1280.519531 1719631422.7626
MEM 1292.519531 1719631422.8634
MEM 1316.644531 1719631422.9643
MEM 1316.644531 1719631423.0653
MEM 1316.644531 1719631423.1666
MEM 1322.644531 1719631423.2707
MEM 1395.144531 1719631423.3747
MEM 1453.394531 1719631423.4755
MEM 1571.769531 1719631423.5785
MEM 1490.960938 1719631423.6807
MEM 1453.593750 1719631423.7816
MEM 1469.968750 1719631423.8826
MEM 1597.968750 1719631423.9868
MEM 1581.679688 1719631424.0873
MEM 1624.804688 1719631424.1907
MEM 1453.742188 1719631424.2915
MEM 1462.117188 1719631424.3949
MEM 1498.867188 1719631424.4988
MEM 1535.242188 1719631424.6029
MEM 1572.742188 1719631424.7074
MEM 1584.867188 1719631424.8106
MEM 1588.867188 1719631424.9146
MEM 1515.882812 1719631425.0154
MEM 1303.820312 1719631425.1162
MEM 1304.070312 1719631425.2170
MEM 1304.070312 1719631425.3179
MEM 1304.070312 1719631425.4186
MEM 1432.070312 1719631425.5226
MEM 1432.070312 1719631425.6237
MEM 1446.695312 1719631425.7266
MEM 1368.093750 1719631425.8274
MEM 1368.113281 1719631425.9283
MEM 1397.113281 1719631426.0305
MEM 1406.613281 1719631426.1345
MEM 1406.613281 1719631426.2385
MEM 1406.613281 1719631426.3425
MEM 1406.613281 1719631426.4465
MEM 1406.613281 1719631426.5506
MEM 1406.613281 1719631426.6533
MEM 1406.613281 1719631426.7545
MEM 1406.613281 1719631426.8586
MEM 1406.613281 1719631426.9594
MEM 1432.714844 1719631427.0602
MEM 1458.777344 1719631427.1626
MEM 1456.636719 1719631427.2666
MEM 1438.875000 1719631427.3674
MEM 1407.195312 1719631427.4683
MEM 1407.195312 1719631427.5691
MEM 1407.195312 1719631427.6700
MEM 1512.070312 1719631427.7706
MEM 1535.195312 1719631427.8716
MEM 1542.445312 1719631427.9745
MEM 1567.070312 1719631428.0753
MEM 1535.199219 1719631428.1763
MEM 1471.207031 1719631428.2785
MEM 1471.707031 1719631428.3825
MEM 1471.707031 1719631428.4865
MEM 1471.707031 1719631428.5906
MEM 1471.707031 1719631428.6945
MEM 1471.707031 1719631428.7985
MEM 1471.707031 1719631428.8994
MEM 1471.707031 1719631429.0027
MEM 1471.707031 1719631429.1066
MEM 1471.707031 1719631429.2106
MEM 1471.707031 1719631429.3146
MEM 1472.457031 1719631429.4185
MEM 1498.808594 1719631429.5216
MEM 1544.808594 1719631429.6226
MEM 1546.433594 1719631429.7235
MEM 1530.957031 1719631429.8243
MEM 1502.203125 1719631429.9265
MEM 1509.828125 1719631430.0277
MEM 1509.828125 1719631430.1285
MEM 1509.828125 1719631430.2294
MEM 1509.828125 1719631430.3302
MEM 1509.828125 1719631430.4313
MEM 1509.828125 1719631430.5346
MEM 1509.828125 1719631430.6354
MEM 1562.078125 1719631430.7363
MEM 1562.078125 1719631430.8371
MEM 1562.078125 1719631430.9394
MEM 1630.578125 1719631431.0425
MEM 1742.578125 1719631431.1466
MEM 1780.859375 1719631431.2506
MEM 1757.980469 1719631431.3539
MEM 1923.980469 1719631431.4547
MEM 1940.679688 1719631431.5555
MEM 1712.546875 1719631431.6589
MEM 1747.421875 1719631431.7657
MEM 1784.921875 1719631431.8706
MEM 1816.546875 1719631431.9731
MEM 1821.421875 1719631432.0745
MEM 1825.421875 1719631432.1786
MEM 1579.792969 1719631432.2827
MEM 1690.042969 1719631432.3836
MEM 1690.042969 1719631432.4846
MEM 1706.292969 1719631432.5865
MEM 1689.132812 1719631432.6871
MEM 1644.125000 1719631432.7905
MEM 1664.625000 1719631432.8946
MEM 1664.625000 1719631432.9987
MEM 1664.625000 1719631433.1025
MEM 1664.625000 1719631433.2068
MEM 1664.625000 1719631433.3145
MEM 1664.625000 1719631433.4185
MEM 1664.625000 1719631433.5231
MEM 1664.625000 1719631433.6265
MEM 1664.625000 1719631433.7306
MEM 1717.113281 1719631433.8346
MEM 1707.269531 1719631433.9387
MEM 1786.511719 1719631434.0425
MEM 1792.636719 1719631434.1434
MEM 1799.261719 1719631434.2465
MEM 1823.386719 1719631434.3474
MEM 1728.687500 1719631434.4506
MEM 1728.687500 1719631434.5536
MEM 1728.687500 1719631434.6546
MEM 1728.687500 1719631434.7585
MEM 1728.687500 1719631434.8625
MEM 1728.687500 1719631434.9665
MEM 1728.687500 1719631435.0703
MEM 1728.687500 1719631435.1714
MEM 1728.687500 1719631435.2722
MEM 1728.687500 1719631435.3730
MEM 1746.933594 1719631435.4739
MEM 1768.558594 1719631435.5747
MEM 1768.558594 1719631435.6785
MEM 1744.664062 1719631435.7825
MEM 1744.664062 1719631435.8865
MEM 1744.664062 1719631435.9906
MEM 1744.664062 1719631436.0985
MEM 1744.664062 1719631436.2025
MEM 1744.664062 1719631436.3065
MEM 1744.664062 1719631436.4105
MEM 1744.664062 1719631436.5114
MEM 1764.664062 1719631436.6123
MEM 1764.664062 1719631436.7136
MEM 1772.164062 1719631436.8145
MEM 1854.164062 1719631436.9185
MEM 2004.789062 1719631437.0226
MEM 1956.835938 1719631437.1234
MEM 2011.210938 1719631437.2242
MEM 2096.832031 1719631437.3250
MEM 1982.839844 1719631437.4258
MEM 1924.968750 1719631437.5309
MEM 1960.843750 1719631437.6348
MEM 1995.968750 1719631437.7388
MEM 2021.093750 1719631437.8426
MEM 2025.093750 1719631437.9466
MEM 2028.593750 1719631438.0485
MEM 1840.644531 1719631438.1495
MEM 1892.644531 1719631438.2506
MEM 1894.519531 1719631438.3545
MEM 1918.144531 1719631438.4554
MEM 1918.785156 1719631438.5562
MEM 1832.035156 1719631438.6585
MEM 1832.035156 1719631438.7625
MEM 1832.035156 1719631438.8665
MEM 1832.035156 1719631438.9705
MEM 1832.035156 1719631439.0746
MEM 1832.035156 1719631439.1786
MEM 1832.035156 1719631439.2826
MEM 1832.035156 1719631439.3865
MEM 1832.035156 1719631439.4906
MEM 1840.660156 1719631439.5946
MEM 1864.296875 1719631439.6954
MEM 1952.125000 1719631439.7963
MEM 1992.000000 1719631439.8986
MEM 1996.625000 1719631440.0025
MEM 2020.875000 1719631440.1033
MEM 1928.042969 1719631440.2058
MEM 1928.042969 1719631440.3105
MEM 1928.042969 1719631440.4145
MEM 1928.042969 1719631440.5185
MEM 1928.042969 1719631440.6225
MEM 1928.042969 1719631440.7265
MEM 1928.042969 1719631440.8310
MEM 1928.042969 1719631440.9345
MEM 1928.042969 1719631441.0385
MEM 1928.042969 1719631441.1426
MEM 1949.914062 1719631441.2445
MEM 1967.914062 1719631441.3466
MEM 1967.914062 1719631441.4506
MEM 1943.976562 1719631441.5534
MEM 1943.976562 1719631441.6546
MEM 1943.976562 1719631441.7586
MEM 1943.976562 1719631441.8626
MEM 1943.976562 1719631441.9665
MEM 1943.976562 1719631442.0701
MEM 1943.976562 1719631442.1746
MEM 1943.976562 1719631442.2755
MEM 1959.976562 1719631442.3785
MEM 1959.976562 1719631442.4825
MEM 1959.976562 1719631442.5866
MEM 1966.601562 1719631442.6905
MEM 2021.601562 1719631442.7946
MEM 2121.726562 1719631442.8986
MEM 2170.828125 1719631443.0026
MEM 2152.425781 1719631443.1059
MEM 2326.925781 1719631443.2105
MEM 2339.585938 1719631443.3114
MEM 2111.207031 1719631443.4150
MEM 2149.457031 1719631443.5226
MEM 2184.832031 1719631443.6269
MEM 2215.957031 1719631443.7305
MEM 2219.457031 1719631443.8315
MEM 2223.457031 1719631443.9346
MEM 2004.699219 1719631444.0386
MEM 2087.949219 1719631444.1422
MEM 2087.949219 1719631444.2427
MEM 2111.324219 1719631444.3465
MEM 2150.136719 1719631444.4488
MEM 2024.031250 1719631444.5505
MEM 2024.031250 1719631444.6514
MEM 2024.031250 1719631444.7522
MEM 2024.031250 1719631444.8545
MEM 2024.031250 1719631444.9576
MEM 2024.031250 1719631445.0584
MEM 2024.031250 1719631445.1625
MEM 2024.031250 1719631445.2665
MEM 2024.031250 1719631445.3705
MEM 2024.031250 1719631445.4713
MEM 2082.011719 1719631445.5725
MEM 2150.761719 1719631445.6733
MEM 2184.011719 1719631445.7746
MEM 2189.761719 1719631445.8785
MEM 2214.636719 1719631445.9793
MEM 2120.046875 1719631446.0825
MEM 2120.046875 1719631446.1865
MEM 2120.046875 1719631446.2906
MEM 2120.046875 1719631446.3946
MEM 2120.046875 1719631446.4986
MEM 2120.046875 1719631446.6025
MEM 2120.046875 1719631446.7067
MEM 2120.046875 1719631446.8106
MEM 2120.046875 1719631446.9146
MEM 2120.046875 1719631447.0185
MEM 2150.167969 1719631447.1194
MEM 2159.917969 1719631447.2205
MEM 2159.917969 1719631447.3213
MEM 2136.031250 1719631447.4221
MEM 2136.031250 1719631447.5229
MEM 2136.031250 1719631447.6238
MEM 2136.031250 1719631447.7253
MEM 2136.031250 1719631447.8265
MEM 2136.031250 1719631447.9305
MEM 2136.031250 1719631448.0345
MEM 2136.031250 1719631448.1354
MEM 2152.031250 1719631448.2363
MEM 2152.031250 1719631448.3371
MEM 2152.031250 1719631448.4387
MEM 2232.531250 1719631448.5425
MEM 2368.031250 1719631448.6466
MEM 2392.539062 1719631448.7506
MEM 2371.781250 1719631448.8531
MEM 2529.781250 1719631448.9546
MEM 2484.144531 1719631449.0554
MEM 2306.648438 1719631449.1589
MEM 2338.773438 1719631449.2604
MEM 2374.523438 1719631449.3617
MEM 2407.023438 1719631449.4630
MEM 2411.148438 1719631449.5666
MEM 2415.148438 1719631449.6698
MEM 2166.656250 1719631449.7746
MEM 2280.031250 1719631449.8826
MEM 2280.031250 1719631449.9852
MEM 2293.406250 1719631450.0866
MEM 2238.039062 1719631450.1875
MEM 2216.164062 1719631450.2905
MEM 2216.164062 1719631450.3945
MEM 2216.164062 1719631450.4985
MEM 2216.164062 1719631450.6025
MEM 2216.164062 1719631450.7068
MEM 2216.164062 1719631450.8106
MEM 2216.164062 1719631450.9146
MEM 2216.164062 1719631451.0185
MEM 2216.164062 1719631451.1225
MEM 2216.164062 1719631451.2254
MEM 2276.820312 1719631451.3266
MEM 2325.691406 1719631451.4274
MEM 2376.066406 1719631451.5284
MEM 2378.941406 1719631451.6305
MEM 2404.566406 1719631451.7345
MEM 2338.156250 1719631451.8354
MEM 2312.140625 1719631451.9363
MEM 2312.140625 1719631452.0385
MEM 2312.140625 1719631452.1428
MEM 2312.140625 1719631452.2465
MEM 2312.140625 1719631452.3505
MEM 2312.140625 1719631452.4529
MEM 2312.140625 1719631452.5546
MEM 2312.140625 1719631452.6585
MEM 2312.140625 1719631452.7625
MEM 2322.531250 1719631452.8666
MEM 2352.031250 1719631452.9676
MEM 2352.031250 1719631453.0705
MEM 2328.062500 1719631453.1745
MEM 2328.062500 1719631453.2754
MEM 2328.062500 1719631453.3785
MEM 2328.062500 1719631453.4825
MEM 2328.062500 1719631453.5863
MEM 2328.062500 1719631453.6906
MEM 2328.062500 1719631453.7946
MEM 2328.062500 1719631453.8956
MEM 2344.062500 1719631453.9965
MEM 2344.062500 1719631454.0974
MEM 2344.062500 1719631454.1993
MEM 2416.437500 1719631454.3026
MEM 2530.437500 1719631454.4043
MEM 2568.050781 1719631454.5052
MEM 2547.792969 1719631454.6067
MEM 2713.792969 1719631454.7106
MEM 2724.609375 1719631454.8114
MEM 2494.855469 1719631454.9149
MEM 2530.105469 1719631455.0189
MEM 2561.855469 1719631455.1225
MEM 2587.230469 1719631455.2234
MEM 2601.355469 1719631455.3266
MEM 2604.730469 1719631455.4305
MEM 2607.355469 1719631455.5350
MEM 2344.039062 1719631455.6359
MEM 2439.414062 1719631455.7367
MEM 2471.914062 1719631455.8376
MEM 2471.914062 1719631455.9385
MEM 2475.414062 1719631456.0426
MEM 2497.164062 1719631456.1434
MEM 2465.554688 1719631456.2465
MEM 2408.085938 1719631456.3506
MEM 2408.085938 1719631456.4545
MEM 2408.085938 1719631456.5585
MEM 2408.085938 1719631456.6625
MEM 2408.085938 1719631456.7665
MEM 2408.085938 1719631456.8705
MEM 2408.085938 1719631456.9745
MEM 2408.085938 1719631457.0785
MEM 2408.085938 1719631457.1825
MEM 2408.085938 1719631457.2834
MEM 2471.972656 1719631457.3866
MEM 2524.820312 1719631457.4874
MEM 2568.070312 1719631457.5906
MEM 2572.695312 1719631457.6945
MEM 2594.320312 1719631457.7954
MEM 2550.152344 1719631457.8962
MEM 2504.152344 1719631457.9985
MEM 2504.152344 1719631458.1025
MEM 2504.152344 1719631458.2065
MEM 2504.152344 1719631458.3105
MEM 2504.152344 1719631458.4145
MEM 2504.152344 1719631458.5185
MEM 2504.152344 1719631458.6227
MEM 2504.152344 1719631458.7239
MEM 2504.152344 1719631458.8265
MEM 2504.667969 1719631458.9306
MEM 2543.917969 1719631459.0315
MEM 2543.917969 1719631459.1346
MEM 2530.093750 1719631459.2354
MEM 2519.972656 1719631459.3387
MEM 2519.972656 1719631459.4395
MEM 2519.972656 1719631459.5425
MEM 2519.972656 1719631459.6465
MEM 2519.972656 1719631459.7505
MEM 2519.972656 1719631459.8545
MEM 2519.972656 1719631459.9554
MEM 2535.972656 1719631460.0563
MEM 2535.972656 1719631460.1572
MEM 2535.972656 1719631460.2580
MEM 2593.472656 1719631460.3586
MEM 2684.347656 1719631460.4626
MEM 2698.296875 1719631460.5666
MEM 2664.117188 1719631460.6694
MEM 2816.242188 1719631460.7703
MEM 2792.613281 1719631460.8707
MEM 2665.785156 1719631460.9732
MEM 2702.160156 1719631461.0746
MEM 2738.660156 1719631461.1789
MEM 2770.160156 1719631461.2851
MEM 2793.035156 1719631461.3867
MEM 2797.285156 1719631461.4905
MEM 2762.171875 1719631461.5914
MEM 2632.742188 1719631461.6922
MEM 2663.992188 1719631461.7946
MEM 2670.242188 1719631461.8985
MEM 2695.117188 1719631461.9994
MEM 2600.136719 1719631462.1026
MEM 2600.136719 1719631462.2065
MEM 2600.136719 1719631462.3105
MEM 2600.136719 1719631462.4145
MEM 2600.136719 1719631462.5186
MEM 2600.136719 1719631462.6225
MEM 2600.136719 1719631462.7266
MEM 2600.136719 1719631462.8305
MEM 2600.136719 1719631462.9345
MEM 2600.136719 1719631463.0354
MEM 2664.039062 1719631463.1389
MEM 2663.816406 1719631463.2406
MEM 2760.066406 1719631463.3426
MEM 2760.066406 1719631463.4466
MEM 2779.191406 1719631463.5479
MEM 2782.015625 1719631463.6506
MEM 2696.128906 1719631463.7545
MEM 2696.128906 1719631463.8573
MEM 2696.128906 1719631463.9585
MEM 2696.128906 1719631464.0625
MEM 2696.128906 1719631464.1665
MEM 2696.128906 1719631464.2692
MEM 2696.128906 1719631464.3707
MEM 2696.128906 1719631464.4715
MEM 2696.128906 1719631464.5745
MEM 2696.128906 1719631464.6754
MEM 2735.945312 1719631464.7788
MEM 2735.945312 1719631464.8825
MEM 2700.058594 1719631464.9866
MEM 2711.992188 1719631465.0906
MEM 2711.992188 1719631465.1918
MEM 2711.992188 1719631465.2946
MEM 2711.992188 1719631465.3985
MEM 2711.992188 1719631465.5026
MEM 2711.992188 1719631465.6065
MEM 2711.992188 1719631465.7105
MEM 2713.492188 1719631465.8137
MEM 2727.992188 1719631465.9152
MEM 2727.992188 1719631466.0162
MEM 2733.992188 1719631466.1170
MEM 2809.492188 1719631466.2186
MEM 2936.492188 1719631466.3227
MEM 2968.093750 1719631466.4237
MEM 2947.351562 1719631466.5266
MEM 3108.101562 1719631466.6280
MEM 3074.234375 1719631466.7288
MEM 2877.796875 1719631466.8301
MEM 2913.171875 1719631466.9310
MEM 2950.921875 1719631467.0349
MEM 2982.421875 1719631467.1360
MEM 2987.171875 1719631467.2386
MEM 2991.171875 1719631467.3426
MEM 2752.074219 1719631467.4466
MEM 2856.074219 1719631467.5506
MEM 2856.074219 1719631467.6546
MEM 2878.574219 1719631467.7585
MEM 2904.523438 1719631467.8626
MEM 2792.074219 1719631467.9665
MEM 2792.074219 1719631468.0690
MEM 2792.074219 1719631468.1706
MEM 2792.074219 1719631468.2745
MEM 2792.074219 1719631468.3786
MEM 2792.074219 1719631468.4826
MEM 2792.074219 1719631468.5865
MEM 2792.074219 1719631468.6905
MEM 2792.074219 1719631468.7945
MEM 2792.074219 1719631468.8982
MEM 2828.671875 1719631468.9986
MEM 2841.546875 1719631469.0995
MEM 2920.246094 1719631469.2004
MEM 2951.996094 1719631469.3014
MEM 2952.496094 1719631469.4025
MEM 2975.496094 1719631469.5041
MEM 3006.078125 1719631469.6049
MEM 2888.085938 1719631469.7065
MEM 2888.085938 1719631469.8106
MEM 2888.085938 1719631469.9145
MEM 2888.085938 1719631470.0186
MEM 2888.085938 1719631470.1227
MEM 2888.085938 1719631470.2266
MEM 2888.085938 1719631470.3310
MEM 2888.085938 1719631470.4345
MEM 2888.085938 1719631470.5385
MEM 2856.007812 1719631470.6394
MEM 2928.007812 1719631470.7426
MEM 2928.007812 1719631470.8465
MEM 2892.812500 1719631470.9505
MEM 2904.031250 1719631471.0545
MEM 2904.031250 1719631471.1585
MEM 2904.031250 1719631471.2626
MEM 2904.031250 1719631471.3666
MEM 2904.031250 1719631471.4705
MEM 2904.031250 1719631471.5715
MEM 2904.031250 1719631471.6723
MEM 2916.406250 1719631471.7746
MEM 2920.031250 1719631471.8759
MEM 2920.031250 1719631471.9768
MEM 2942.781250 1719631472.0785
MEM 3023.031250 1719631472.1825
MEM 3172.406250 1719631472.2836
MEM 3062.402344 1719631472.3844
MEM 3187.468750 1719631472.4865
MEM 3176.089844 1719631472.5898
MEM 3050.835938 1719631472.6949
MEM 3084.335938 1719631472.7989
MEM 3120.710938 1719631472.9026
MEM 3156.835938 1719631473.0038
MEM 3177.085938 1719631473.1066
MEM 3181.085938 1719631473.2106
MEM 3184.085938 1719631473.3125
MEM 3011.750000 1719631473.4134
MEM 3048.000000 1719631473.5145
MEM 3053.875000 1719631473.6185
MEM 3079.375000 1719631473.7225
MEM 2984.128906 1719631473.8235
MEM 2984.128906 1719631473.9266
MEM 2984.128906 1719631474.0305
MEM 2984.128906 1719631474.1345
MEM 2984.128906 1719631474.2355
MEM 2984.128906 1719631474.3386
MEM 2984.128906 1719631474.4425
MEM 2984.128906 1719631474.5466
MEM 2984.128906 1719631474.6505
MEM 2984.128906 1719631474.7514
MEM 3046.187500 1719631474.8541
MEM 3045.804688 1719631474.9566
MEM 3144.054688 1719631475.0586
MEM 3144.054688 1719631475.1626
MEM 3163.179688 1719631475.2665
MEM 3172.281250 1719631475.3706
MEM 3080.101562 1719631475.4715
MEM 3080.101562 1719631475.5723
MEM 3080.101562 1719631475.6731
MEM 3080.101562 1719631475.7746
MEM 3080.101562 1719631475.8786
MEM 3080.101562 1719631475.9797
MEM 3080.101562 1719631476.0826
MEM 3080.101562 1719631476.1854
MEM 3080.101562 1719631476.2906
MEM 3080.101562 1719631476.3945
MEM 3120.035156 1719631476.4986
MEM 3120.035156 1719631476.6026
MEM 3100.160156 1719631476.7034
MEM 3096.117188 1719631476.8065
MEM 3096.117188 1719631476.9105
MEM 3096.117188 1719631477.0145
MEM 3096.117188 1719631477.1185
MEM 3096.117188 1719631477.2226
MEM 3096.117188 1719631477.3265
MEM 3096.117188 1719631477.4305
MEM 3104.242188 1719631477.5315
MEM 3112.117188 1719631477.6329
MEM 3112.117188 1719631477.7338
MEM 3130.992188 1719631477.8385
MEM 3208.492188 1719631477.9426
MEM 3365.617188 1719631478.0447
MEM 3240.167969 1719631478.1455
MEM 3372.417969 1719631478.2465
MEM 3382.484375 1719631478.3474
MEM 3292.359375 1719631478.4482
MEM 3272.410156 1719631478.5506
MEM 3309.160156 1719631478.6549
MEM 3343.785156 1719631478.7593
MEM 3368.035156 1719631478.8625
MEM 3372.285156 1719631478.9666
MEM 3376.035156 1719631479.0675
MEM 3181.152344 1719631479.1683
MEM 3240.027344 1719631479.2699
MEM 3241.152344 1719631479.3745
MEM 3264.027344 1719631479.4754
MEM 3278.074219 1719631479.5762
MEM 3176.082031 1719631479.6785
MEM 3176.082031 1719631479.7825
MEM 3176.082031 1719631479.8851
MEM 3176.082031 1719631479.9866
MEM 3176.082031 1719631480.0906
MEM 3176.082031 1719631480.1920
MEM 3176.082031 1719631480.2945
MEM 3176.082031 1719631480.3985
MEM 3176.082031 1719631480.5018
MEM 3237.207031 1719631480.6066
MEM 3228.890625 1719631480.7106
MEM 3336.023438 1719631480.8146
MEM 3336.023438 1719631480.9186
MEM 3349.523438 1719631481.0225
MEM 3314.746094 1719631481.1266
MEM 3272.234375 1719631481.2305
MEM 3272.234375 1719631481.3346
MEM 3272.234375 1719631481.4387
MEM 3272.234375 1719631481.5426
MEM 3272.234375 1719631481.6465
MEM 3272.234375 1719631481.7505
MEM 3272.234375 1719631481.8545
MEM 3272.234375 1719631481.9554
MEM 3272.234375 1719631482.0562
MEM 3272.234375 1719631482.1570
MEM 3272.234375 1719631482.2578
MEM 3293.441406 1719631482.3626
MEM 3312.066406 1719631482.4659
MEM 3312.066406 1719631482.5684
MEM 3288.093750 1719631482.6693
MEM 3288.093750 1719631482.7705
MEM 3288.093750 1719631482.8745
MEM 3288.093750 1719631482.9785
MEM 3288.093750 1719631483.0825
MEM 3288.093750 1719631483.1866
MEM 3288.093750 1719631483.2905
MEM 3288.093750 1719631483.3914
MEM 3304.093750 1719631483.4923
MEM 3304.093750 1719631483.5933
MEM 3304.093750 1719631483.6942
MEM 3360.718750 1719631483.7986
MEM 3442.093750 1719631483.9026
MEM 3492.417969 1719631484.0106
MEM 3475.035156 1719631484.1146
MEM 3656.535156 1719631484.2184
MEM 3647.906250 1719631484.3226
MEM 3451.257812 1719631484.4271
MEM 3488.257812 1719631484.5305
MEM 3527.507812 1719631484.6350
MEM 3560.007812 1719631484.7426
MEM 3564.007812 1719631484.8467
MEM 3567.757812 1719631484.9506
MEM 3367.699219 1719631485.0546
MEM 3431.949219 1719631485.1586
MEM 3431.949219 1719631485.2616
MEM 3454.574219 1719631485.3626
MEM 3484.183594 1719631485.4667
MEM 3368.183594 1719631485.5705
MEM 3368.183594 1719631485.6715
MEM 3368.183594 1719631485.7746
MEM 3368.183594 1719631485.8786
MEM 3368.183594 1719631485.9826
MEM 3368.183594 1719631486.0849
MEM 3368.183594 1719631486.1866
MEM 3368.183594 1719631486.2906
MEM 3368.183594 1719631486.3945
MEM 3392.183594 1719631486.4986
MEM 3425.148438 1719631486.6016
MEM 3474.714844 1719631486.7025
MEM 3527.964844 1719631486.8035
MEM 3529.339844 1719631486.9065
