CMDLINE python3 scripts/generate_text.py
MEM 3475.562500 1719625820.5306
MEM 3475.562500 1719625820.6348
MEM 3475.562500 1719625820.7386
MEM 3475.562500 1719625820.8427
MEM 3475.562500 1719625820.9450
MEM 3475.562500 1719625821.0467
MEM 3491.562500 1719625821.1487
MEM 3554.562500 1719625821.2507
MEM 3611.562500 1719625821.3515
MEM 3700.312500 1719625821.4585
MEM 3623.847656 1719625821.5594
MEM 3619.558594 1719625821.6621
MEM 3771.808594 1719625821.7645
MEM 3839.308594 1719625821.8665
MEM 3873.433594 1719625821.9674
MEM 3855.867188 1719625822.0706
MEM 3612.941406 1719625822.1749
MEM 3647.191406 1719625822.2785
MEM 3684.066406 1719625822.3829
MEM 3718.691406 1719625822.4842
MEM 3728.941406 1719625822.5865
MEM 3732.441406 1719625822.6913
MEM 3564.804688 1719625822.7922
MEM 3580.054688 1719625822.8930
MEM 3598.804688 1719625822.9946
MEM 3607.179688 1719625823.0986
MEM 3628.882812 1719625823.1994
MEM 3534.972656 1719625823.3025
MEM 3534.972656 1719625823.4065
MEM 3534.972656 1719625823.5105
MEM 3534.972656 1719625823.6145
MEM 3534.972656 1719625823.7192
MEM 3534.972656 1719625823.8226
MEM 3534.972656 1719625823.9267
MEM 3534.972656 1719625824.0305
MEM 3534.972656 1719625824.1315
MEM 3534.972656 1719625824.2323
MEM 3598.968750 1719625824.3331
MEM 3598.214844 1719625824.4343
MEM 3694.964844 1719625824.5387
MEM 3694.964844 1719625824.6441
MEM 3715.839844 1719625824.7467
MEM 3727.863281 1719625824.8506
MEM 3630.972656 1719625824.9547
MEM 3630.972656 1719625825.0586
MEM 3630.972656 1719625825.1614
MEM 3630.972656 1719625825.2625
MEM 3630.972656 1719625825.3666
MEM 3630.972656 1719625825.4705
MEM 3630.972656 1719625825.5746
MEM 3630.972656 1719625825.6764
MEM 3630.972656 1719625825.7772
MEM 3630.972656 1719625825.8786
MEM 3680.468750 1719625825.9794
MEM 3694.843750 1719625826.0826
MEM 3708.968750 1719625826.1905
MEM 3705.019531 1719625826.2914
MEM 3646.894531 1719625826.3946
MEM 3646.894531 1719625826.4973
MEM 3646.894531 1719625826.5986
MEM 3646.894531 1719625826.7027
MEM 3646.894531 1719625826.8066
MEM 3646.894531 1719625826.9105
MEM 3646.894531 1719625827.0145
MEM 3676.519531 1719625827.1225
MEM 3750.019531 1719625827.2265
MEM 3868.894531 1719625827.3306
MEM 3822.191406 1719625827.4348
MEM 3781.894531 1719625827.5386
MEM 3912.644531 1719625827.6426
MEM 3952.519531 1719625827.7465
MEM 3966.519531 1719625827.8507
MEM 3857.734375 1719625827.9549
MEM 3688.468750 1719625828.0589
MEM 3720.218750 1719625828.1625
MEM 3754.218750 1719625828.2657
MEM 3791.593750 1719625828.3709
MEM 3809.843750 1719625828.4723
MEM 3813.718750 1719625828.5745
MEM 3816.968750 1719625828.6785
MEM 3631.742188 1719625828.7794
MEM 3680.992188 1719625828.8804
MEM 3683.117188 1719625828.9812
MEM 3706.992188 1719625829.0820
MEM 3743.753906 1719625829.1826
MEM 3616.992188 1719625829.2865
MEM 3616.992188 1719625829.3905
MEM 3616.992188 1719625829.4946
MEM 3616.992188 1719625829.5986
MEM 3616.992188 1719625829.7026
MEM 3616.992188 1719625829.8105
MEM 3616.992188 1719625829.9146
MEM 3616.992188 1719625830.0185
MEM 3616.992188 1719625830.1225
MEM 3648.988281 1719625830.2234
MEM 3678.992188 1719625830.3266
MEM 3776.863281 1719625830.4288
MEM 3776.863281 1719625830.5306
MEM 3790.363281 1719625830.6345
MEM 3754.960938 1719625830.7386
MEM 3713.007812 1719625830.8425
MEM 3713.007812 1719625830.9465
MEM 3713.007812 1719625831.0505
MEM 3713.007812 1719625831.1551
MEM 3713.007812 1719625831.2586
MEM 3713.007812 1719625831.3625
MEM 3713.007812 1719625831.4666
MEM 3713.007812 1719625831.5705
MEM 3713.007812 1719625831.6746
MEM 3713.007812 1719625831.7754
MEM 3743.003906 1719625831.8763
MEM 3777.003906 1719625831.9773
MEM 3788.378906 1719625832.0785
MEM 3813.125000 1719625832.1797
MEM 3729.003906 1719625832.2825
MEM 3729.003906 1719625832.3865
MEM 3729.003906 1719625832.4905
MEM 3729.003906 1719625832.5944
MEM 3729.003906 1719625832.6986
MEM 3729.003906 1719625832.8025
MEM 3729.003906 1719625832.9034
MEM 3745.003906 1719625833.0058
MEM 3822.503906 1719625833.1089
MEM 3935.253906 1719625833.2106
MEM 3891.984375 1719625833.3146
MEM 3850.570312 1719625833.4186
MEM 3994.570312 1719625833.5225
MEM 3995.320312 1719625833.6244
MEM 4005.070312 1719625833.7256
MEM 3962.203125 1719625833.8266
MEM 3755.492188 1719625833.9305
MEM 3781.742188 1719625834.0345
MEM 3811.242188 1719625834.1354
MEM 3837.117188 1719625834.2366
MEM 3870.742188 1719625834.3386
MEM 3881.992188 1719625834.4395
MEM 3885.492188 1719625834.5407
MEM 3888.242188 1719625834.6425
MEM 3630.640625 1719625834.7451
MEM 3751.390625 1719625834.8459
MEM 3752.140625 1719625834.9467
MEM 3763.140625 1719625835.0546
MEM 3695.703125 1719625835.1586
MEM 3688.261719 1719625835.2625
MEM 3688.261719 1719625835.3666
MEM 3688.261719 1719625835.4710
MEM 3688.261719 1719625835.5723
MEM 3688.261719 1719625835.6745
MEM 3688.261719 1719625835.7776
MEM 3688.261719 1719625835.8786
MEM 3688.261719 1719625835.9826
MEM 3688.261719 1719625836.0866
MEM 3688.261719 1719625836.1906
MEM 3720.164062 1719625836.2919
MEM 3752.152344 1719625836.3936
MEM 3834.710938 1719625836.4942
MEM 3848.210938 1719625836.5949
MEM 3855.835938 1719625836.6958
MEM 3842.402344 1719625836.7966
MEM 3784.187500 1719625836.8985
MEM 3784.187500 1719625837.0025
MEM 3784.187500 1719625837.1065
MEM 3784.187500 1719625837.2106
MEM 3784.187500 1719625837.3146
MEM 3784.187500 1719625837.4186
MEM 3784.187500 1719625837.5230
MEM 3784.187500 1719625837.6266
MEM 3784.187500 1719625837.7306
MEM 3784.187500 1719625837.8346
MEM 3814.902344 1719625837.9354
MEM 3848.277344 1719625838.0365
MEM 3858.152344 1719625838.1385
MEM 3881.023438 1719625838.2426
MEM 3800.265625 1719625838.3466
MEM 3800.265625 1719625838.4505
MEM 3800.265625 1719625838.5545
MEM 3800.265625 1719625838.6585
MEM 3800.265625 1719625838.7625
MEM 3800.265625 1719625838.8634
MEM 3800.265625 1719625838.9643
MEM 3816.265625 1719625839.0670
MEM 3886.390625 1719625839.1706
MEM 3985.265625 1719625839.2746
MEM 4014.890625 1719625839.3758
MEM 4046.265625 1719625839.4767
MEM 3930.644531 1719625839.6983
MEM 4030.894531 1719625839.8047
MEM 3971.011719 1719625840.4003
MEM 3936.050781 1719625840.5064
MEM 3996.550781 1719625840.6073
MEM 4015.675781 1719625840.7142
MEM 4033.425781 1719625840.8146
MEM 0.000000 1719625843.2485
MEM 0.000000 1719625843.3847
MEM 0.000000 1719625843.4855
MEM 0.000000 1719625843.5864
MEM 0.000000 1719625843.6872
MEM 0.000000 1719625843.7880
MEM 0.000000 1719625843.8889
