CMDLINE python3 scripts/generate_text.py
MEM 1370.203125 1719631991.3865
MEM 1418.703125 1719631991.4906
MEM 1453.828125 1719631991.5914
MEM 1453.902344 1719631991.6923
MEM 1578.902344 1719631991.7932
MEM 1453.980469 1719631991.8945
MEM 1581.980469 1719631991.9954
MEM 1685.355469 1719631992.0980
MEM 1582.066406 1719631992.1985
MEM 1638.066406 1719631992.2994
MEM 1454.089844 1719631992.4002
MEM 1483.839844 1719631992.5029
MEM 1521.089844 1719631992.6069
MEM 1558.589844 1719631992.7109
MEM 1582.089844 1719631992.8126
MEM 1587.089844 1719631992.9146
MEM 1591.089844 1719631993.0155
MEM 1303.910156 1719631993.1163
MEM 1304.285156 1719631993.2186
MEM 1304.285156 1719631993.3195
MEM 1304.285156 1719631993.4203
MEM 1388.410156 1719631993.5212
MEM 1432.285156 1719631993.6226
MEM 1436.160156 1719631993.7238
MEM 1458.910156 1719631993.8247
MEM 1432.320312 1719631993.9255
MEM 1377.585938 1719631994.0265
MEM 1406.835938 1719631994.1305
MEM 1406.835938 1719631994.2313
MEM 1406.835938 1719631994.3346
MEM 1406.835938 1719631994.4377
MEM 1406.835938 1719631994.5425
MEM 1406.835938 1719631994.6437
MEM 1406.835938 1719631994.7445
MEM 1406.835938 1719631994.8465
MEM 1406.835938 1719631994.9505
MEM 1406.835938 1719631995.0546
MEM 1432.960938 1719631995.1579
MEM 1406.980469 1719631995.2625
MEM 1439.015625 1719631995.3634
MEM 1468.417969 1719631995.4643
MEM 1439.156250 1719631995.5651
MEM 1407.441406 1719631995.6660
MEM 1407.441406 1719631995.7666
MEM 1407.441406 1719631995.8674
MEM 1513.441406 1719631995.9683
MEM 1535.441406 1719631996.0706
MEM 1543.941406 1719631996.1745
MEM 1543.410156 1719631996.2754
MEM 1558.347656 1719631996.3786
MEM 1471.984375 1719631996.4825
MEM 1471.984375 1719631996.5841
MEM 1471.984375 1719631996.6850
MEM 1471.984375 1719631996.7858
MEM 1471.984375 1719631996.8906
MEM 1471.984375 1719631996.9918
MEM 1471.984375 1719631997.0926
MEM 1471.984375 1719631997.1945
MEM 1471.984375 1719631997.2986
MEM 1471.984375 1719631997.4027
MEM 1488.984375 1719631997.5046
MEM 1545.062500 1719631997.6056
MEM 1545.062500 1719631997.7066
MEM 1567.937500 1719631997.8074
MEM 1499.566406 1719631997.9105
MEM 1507.566406 1719631998.0145
MEM 1507.566406 1719631998.1185
MEM 1507.566406 1719631998.2225
MEM 1507.566406 1719631998.3265
MEM 1507.566406 1719631998.4305
MEM 1507.566406 1719631998.5347
MEM 1524.566406 1719631998.6356
MEM 1559.816406 1719631998.7364
MEM 1559.816406 1719631998.8373
MEM 1569.316406 1719631998.9385
MEM 1649.816406 1719631999.0425
MEM 1789.691406 1719631999.1434
MEM 1815.816406 1719631999.2443
MEM 1799.863281 1719631999.3466
MEM 1871.824219 1719631999.4474
MEM 1777.976562 1719631999.5482
MEM 1718.355469 1719631999.6494
MEM 1753.855469 1719631999.7549
MEM 1788.730469 1719631999.8589
MEM 1816.355469 1719631999.9625
MEM 1820.355469 1719632000.0665
MEM 1823.855469 1719632000.1683
MEM 1632.234375 1719632000.2692
MEM 1687.859375 1719632000.3702
MEM 1690.109375 1719632000.4745
MEM 1713.734375 1719632000.5754
MEM 1687.851562 1719632000.6762
MEM 1654.097656 1719632000.7785
MEM 1659.097656 1719632000.8810
MEM 1659.097656 1719632000.9826
MEM 1659.097656 1719632001.0838
MEM 1659.097656 1719632001.1846
MEM 1659.097656 1719632001.2865
MEM 1659.097656 1719632001.3906
MEM 1659.097656 1719632001.4945
MEM 1659.097656 1719632001.5986
MEM 1690.847656 1719632001.7010
MEM 1709.296875 1719632001.8018
MEM 1703.437500 1719632001.9065
MEM 1747.804688 1719632002.0074
MEM 1787.054688 1719632002.1106
MEM 1791.554688 1719632002.2145
MEM 1812.554688 1719632002.3154
MEM 1813.277344 1719632002.4162
MEM 1723.152344 1719632002.5185
MEM 1723.152344 1719632002.6225
MEM 1723.152344 1719632002.7265
MEM 1723.152344 1719632002.8306
MEM 1723.152344 1719632002.9347
MEM 1723.152344 1719632003.0355
MEM 1723.152344 1719632003.1385
MEM 1723.152344 1719632003.2425
MEM 1723.152344 1719632003.3465
MEM 1691.156250 1719632003.4474
MEM 1763.031250 1719632003.5508
MEM 1763.031250 1719632003.6546
MEM 1771.660156 1719632003.7586
MEM 1739.394531 1719632003.8625
MEM 1739.394531 1719632003.9666
MEM 1739.394531 1719632004.0705
MEM 1739.394531 1719632004.1745
MEM 1739.394531 1719632004.2785
MEM 1739.394531 1719632004.3825
MEM 1739.394531 1719632004.4834
MEM 1759.269531 1719632004.5843
MEM 1759.269531 1719632004.6879
MEM 1759.269531 1719632004.7888
MEM 1807.894531 1719632004.8906
MEM 1886.269531 1719632004.9914
MEM 1918.640625 1719632005.0946
MEM 1887.578125 1719632005.1954
MEM 2068.453125 1719632005.2985
MEM 2075.574219 1719632005.4026
MEM 1899.222656 1719632005.5056
MEM 1935.972656 1719632005.6069
MEM 1973.597656 1719632005.7109
MEM 2006.847656 1719632005.8145
MEM 2017.972656 1719632005.9186
MEM 2021.722656 1719632006.0231
MEM 1773.703125 1719632006.1239
MEM 1887.453125 1719632006.2248
MEM 1887.453125 1719632006.3266
MEM 1900.578125 1719632006.4305
MEM 1860.203125 1719632006.5346
MEM 1823.445312 1719632006.6385
MEM 1823.445312 1719632006.7398
MEM 1823.445312 1719632006.8425
MEM 1823.445312 1719632006.9465
MEM 1823.445312 1719632007.0506
MEM 1823.445312 1719632007.1545
MEM 1823.445312 1719632007.2592
MEM 1823.445312 1719632007.3625
MEM 1823.445312 1719632007.4666
MEM 1823.445312 1719632007.5682
MEM 1887.441406 1719632007.6707
MEM 1875.449219 1719632007.7746
MEM 1958.601562 1719632007.8755
MEM 1983.476562 1719632007.9763
MEM 1984.601562 1719632008.0786
MEM 1999.601562 1719632008.1813
MEM 1953.855469 1719632008.2821
MEM 1919.480469 1719632008.3865
MEM 1919.480469 1719632008.4905
MEM 1919.480469 1719632008.5945
MEM 1919.480469 1719632008.6985
MEM 1919.480469 1719632008.8026
MEM 1919.480469 1719632008.9065
MEM 1919.480469 1719632009.0105
MEM 1919.480469 1719632009.1145
MEM 1919.480469 1719632009.2226
MEM 1919.480469 1719632009.3234
MEM 1959.351562 1719632009.4266
MEM 1959.351562 1719632009.5306
MEM 1925.449219 1719632009.6346
MEM 1937.964844 1719632009.7386
MEM 1937.964844 1719632009.8426
MEM 1937.964844 1719632009.9465
MEM 1937.964844 1719632010.0505
MEM 1937.964844 1719632010.1546
MEM 1937.964844 1719632010.2585
MEM 1937.964844 1719632010.3625
MEM 1953.964844 1719632010.4634
MEM 1953.964844 1719632010.5638
MEM 1953.964844 1719632010.6659
MEM 1987.589844 1719632010.7667
MEM 2063.964844 1719632010.8676
MEM 2116.125000 1719632010.9684
MEM 2082.117188 1719632011.0705
MEM 2251.617188 1719632011.1746
MEM 2233.238281 1719632011.2786
MEM 2087.601562 1719632011.3826
MEM 2123.976562 1719632011.4869
MEM 2161.476562 1719632011.5909
MEM 2198.851562 1719632011.6948
MEM 2211.726562 1719632011.7973
MEM 2215.726562 1719632011.8987
MEM 2044.113281 1719632011.9995
MEM 2075.343750 1719632012.1003
MEM 2081.968750 1719632012.2019
MEM 2088.093750 1719632012.3026
MEM 2109.843750 1719632012.4066
MEM 2124.128906 1719632012.5074
MEM 2018.019531 1719632012.6105
MEM 2018.019531 1719632012.7139
MEM 2018.019531 1719632012.8149
MEM 2018.019531 1719632012.9186
MEM 2018.019531 1719632013.0226
MEM 2018.019531 1719632013.1265
MEM 2018.019531 1719632013.2287
MEM 2018.019531 1719632013.3305
MEM 2018.019531 1719632013.4345
MEM 2077.269531 1719632013.5386
MEM 2076.144531 1719632013.6426
MEM 2178.015625 1719632013.7437
MEM 2178.015625 1719632013.8466
MEM 2193.140625 1719632013.9494
MEM 2167.984375 1719632014.0506
MEM 2113.945312 1719632014.1545
MEM 2113.945312 1719632014.2587
MEM 2113.945312 1719632014.3626
MEM 2113.945312 1719632014.4665
MEM 2113.945312 1719632014.5706
MEM 2113.945312 1719632014.6745
MEM 2113.945312 1719632014.7786
MEM 2113.945312 1719632014.8795
MEM 2113.945312 1719632014.9826
MEM 2113.945312 1719632015.0836
MEM 2153.816406 1719632015.1866
MEM 2153.816406 1719632015.2905
MEM 2114.402344 1719632015.3946
MEM 2130.027344 1719632015.4971
MEM 2130.027344 1719632015.5986
MEM 2130.027344 1719632015.7025
MEM 2130.027344 1719632015.8065
MEM 2130.027344 1719632015.9105
MEM 2130.027344 1719632016.0137
MEM 2130.027344 1719632016.1146
MEM 2146.027344 1719632016.2186
MEM 2146.027344 1719632016.3195
MEM 2146.027344 1719632016.4210
MEM 2191.527344 1719632016.5267
MEM 2271.527344 1719632016.6299
MEM 2300.367188 1719632016.7307
MEM 2274.109375 1719632016.8323
MEM 2458.859375 1719632016.9345
MEM 2466.605469 1719632017.0386
MEM 2285.828125 1719632017.1419
MEM 2320.453125 1719632017.2429
MEM 2355.453125 1719632017.3470
MEM 2389.203125 1719632017.4487
MEM 2403.453125 1719632017.5495
MEM 2407.203125 1719632017.6504
MEM 2409.953125 1719632017.7543
MEM 2216.808594 1719632017.8552
MEM 2273.933594 1719632017.9561
MEM 2273.933594 1719632018.0572
MEM 2297.933594 1719632018.1586
MEM 2326.750000 1719632018.2626
MEM 2210.128906 1719632018.3665
MEM 2210.128906 1719632018.4705
MEM 2210.128906 1719632018.5745
MEM 2210.128906 1719632018.6785
MEM 2210.128906 1719632018.7825
MEM 2210.128906 1719632018.8867
MEM 2210.128906 1719632018.9905
MEM 2210.128906 1719632019.0945
MEM 2210.128906 1719632019.1985
MEM 2271.253906 1719632019.2994
MEM 2271.281250 1719632019.4029
MEM 2369.949219 1719632019.5038
MEM 2369.949219 1719632019.6066
MEM 2386.074219 1719632019.7105
MEM 2363.000000 1719632019.8146
MEM 2306.136719 1719632019.9186
MEM 2306.136719 1719632020.0225
MEM 2306.136719 1719632020.1266
MEM 2306.136719 1719632020.2303
MEM 2306.136719 1719632020.3346
MEM 2306.136719 1719632020.4386
MEM 2306.136719 1719632020.5425
MEM 2306.136719 1719632020.6466
MEM 2306.136719 1719632020.7545
MEM 2306.136719 1719632020.8585
MEM 2330.140625 1719632020.9591
MEM 2345.890625 1719632021.0627
MEM 2345.890625 1719632021.1667
MEM 2345.890625 1719632021.2671
MEM 2322.027344 1719632021.3706
MEM 2322.027344 1719632021.4745
MEM 2322.027344 1719632021.5785
MEM 2322.027344 1719632021.6826
MEM 2322.027344 1719632021.7866
MEM 2322.027344 1719632021.8906
MEM 2322.027344 1719632021.9945
MEM 2322.027344 1719632022.0954
MEM 2338.027344 1719632022.1963
MEM 2338.027344 1719632022.2985
MEM 2338.027344 1719632022.3993
MEM 2398.027344 1719632022.5025
MEM 2489.652344 1719632022.6066
MEM 2539.863281 1719632022.7106
MEM 2500.355469 1719632022.8135
MEM 2640.355469 1719632022.9148
MEM 2594.078125 1719632023.0157
MEM 2467.074219 1719632023.1189
MEM 2503.449219 1719632023.2226
MEM 2534.574219 1719632023.3236
MEM 2572.199219 1719632023.4269
MEM 2594.699219 1719632023.5305
MEM 2598.699219 1719632023.6343
MEM 2601.949219 1719632023.7399
MEM 2422.066406 1719632023.8408
MEM 2465.941406 1719632023.9426
MEM 2470.816406 1719632024.0465
MEM 2496.191406 1719632024.1474
MEM 2402.082031 1719632024.2505
MEM 2402.082031 1719632024.3545
MEM 2402.082031 1719632024.4555
MEM 2402.082031 1719632024.5563
MEM 2402.082031 1719632024.6572
MEM 2402.082031 1719632024.7580
MEM 2402.082031 1719632024.8586
MEM 2402.082031 1719632024.9625
MEM 2402.082031 1719632025.0666
MEM 2402.082031 1719632025.1706
MEM 2459.847656 1719632025.2746
MEM 2466.128906 1719632025.3767
MEM 2562.003906 1719632025.4786
MEM 2562.003906 1719632025.5806
MEM 2582.878906 1719632025.6826
MEM 2602.480469 1719632025.7838
MEM 2498.125000 1719632025.8865
MEM 2498.125000 1719632025.9909
MEM 2498.125000 1719632026.0945
MEM 2498.125000 1719632026.1985
MEM 2498.125000 1719632026.3026
MEM 2498.125000 1719632026.4066
MEM 2498.125000 1719632026.5105
MEM 2498.125000 1719632026.6133
MEM 2498.125000 1719632026.7146
MEM 2466.015625 1719632026.8160
MEM 2538.015625 1719632026.9172
MEM 2538.015625 1719632027.0180
MEM 2553.613281 1719632027.1226
MEM 2514.035156 1719632027.2241
MEM 2514.035156 1719632027.3265
MEM 2514.035156 1719632027.4299
MEM 2514.035156 1719632027.5306
MEM 2514.035156 1719632027.6314
MEM 2514.035156 1719632027.7345
MEM 2514.035156 1719632027.8354
MEM 2530.035156 1719632027.9362
MEM 2530.035156 1719632028.0400
MEM 2530.035156 1719632028.1425
MEM 2567.785156 1719632028.2443
MEM 2645.035156 1719632028.3451
MEM 2672.402344 1719632028.4459
MEM 2658.027344 1719632028.5505
MEM 2831.027344 1719632028.6546
MEM 2824.949219 1719632028.7585
MEM 2667.070312 1719632028.8629
MEM 2695.945312 1719632028.9664
MEM 2722.070312 1719632029.0705
MEM 2749.070312 1719632029.1723
MEM 2773.695312 1719632029.2727
MEM 2786.945312 1719632029.3735
MEM 2790.695312 1719632029.4746
MEM 2778.003906 1719632029.5754
MEM 2625.878906 1719632029.6762
MEM 2658.003906 1719632029.7786
MEM 2664.628906 1719632029.8825
MEM 2689.378906 1719632029.9834
MEM 2595.015625 1719632030.0866
MEM 2597.265625 1719632030.1905
MEM 2597.265625 1719632030.2946
MEM 2597.265625 1719632030.3985
MEM 2597.265625 1719632030.5028
MEM 2597.265625 1719632030.6065
MEM 2597.265625 1719632030.7106
MEM 2597.265625 1719632030.8145
MEM 2597.265625 1719632030.9189
MEM 2597.265625 1719632031.0225
MEM 2648.468750 1719632031.1265
MEM 2700.058594 1719632031.2293
MEM 2757.308594 1719632031.3306
MEM 2759.308594 1719632031.4342
MEM 2782.433594 1719632031.5345
MEM 2757.417969 1719632031.6354
MEM 2693.433594 1719632031.7385
MEM 2693.433594 1719632031.8425
MEM 2693.433594 1719632031.9464
MEM 2693.433594 1719632032.0505
MEM 2693.433594 1719632032.1546
MEM 2693.433594 1719632032.2586
MEM 2693.433594 1719632032.3625
MEM 2693.433594 1719632032.4667
MEM 2693.433594 1719632032.5705
MEM 2709.437500 1719632032.6740
MEM 2733.312500 1719632032.7747
MEM 2733.312500 1719632032.8785
MEM 2709.339844 1719632032.9826
MEM 2709.339844 1719632033.0865
MEM 2709.339844 1719632033.1905
MEM 2709.339844 1719632033.2916
MEM 2709.339844 1719632033.3946
MEM 2709.339844 1719632033.4988
MEM 2709.339844 1719632033.6025
MEM 2709.339844 1719632033.7066
MEM 2725.339844 1719632033.8074
MEM 2725.339844 1719632033.9105
MEM 2725.339844 1719632034.0114
MEM 2754.839844 1719632034.1145
MEM 2812.339844 1719632034.2154
MEM 2855.589844 1719632034.3162
MEM 2962.839844 1719632034.4170
MEM 2954.035156 1719632034.5185
MEM 2946.523438 1719632034.6225
MEM 3104.648438 1719632034.7237
MEM 3033.570312 1719632034.8242
MEM 2880.640625 1719632034.9269
MEM 2917.640625 1719632035.0301
MEM 2954.140625 1719632035.1308
MEM 2981.265625 1719632035.2326
MEM 2985.515625 1719632035.3345
MEM 2989.265625 1719632035.4360
MEM 2789.722656 1719632035.5369
MEM 2853.222656 1719632035.6386
MEM 2853.972656 1719632035.7426
MEM 2878.472656 1719632035.8462
MEM 2853.390625 1719632035.9466
MEM 2792.648438 1719632036.0505
MEM 2792.648438 1719632036.1545
MEM 2792.648438 1719632036.2585
MEM 2792.648438 1719632036.3625
MEM 2792.648438 1719632036.4667
MEM 2792.648438 1719632036.5705
MEM 2792.648438 1719632036.6745
MEM 2792.648438 1719632036.7785
MEM 2792.648438 1719632036.8825
MEM 2842.695312 1719632036.9866
MEM 2853.582031 1719632037.0909
MEM 2952.582031 1719632037.1918
MEM 2952.582031 1719632037.2946
MEM 2972.957031 1719632037.3986
MEM 2989.808594 1719632037.4997
MEM 2888.695312 1719632037.6025
MEM 2888.695312 1719632037.7065
MEM 2888.695312 1719632037.8105
MEM 2888.695312 1719632037.9145
MEM 2888.695312 1719632038.0185
MEM 2888.695312 1719632038.1225
MEM 2888.695312 1719632038.2265
MEM 2888.695312 1719632038.3305
MEM 2888.695312 1719632038.4345
MEM 2856.617188 1719632038.5376
MEM 2928.617188 1719632038.6384
MEM 2928.617188 1719632038.7394
MEM 2856.691406 1719632038.8402
MEM 2904.636719 1719632038.9425
MEM 2904.636719 1719632039.0461
MEM 2904.636719 1719632039.1466
MEM 2904.636719 1719632039.2505
MEM 2904.636719 1719632039.3545
MEM 2904.636719 1719632039.4585
MEM 2904.636719 1719632039.5625
MEM 2904.636719 1719632039.6647
MEM 2920.636719 1719632039.7661
MEM 2920.636719 1719632039.8666
MEM 2934.261719 1719632039.9706
MEM 3012.136719 1719632040.0745
MEM 3163.386719 1719632040.1786
MEM 3138.757812 1719632040.2796
MEM 3174.808594 1719632040.3813
MEM 3190.988281 1719632040.4824
MEM 3062.980469 1719632040.5832
MEM 3084.050781 1719632040.6853
MEM 3116.800781 1719632040.7865
MEM 3154.550781 1719632040.8909
MEM 3177.550781 1719632040.9945
MEM 3181.300781 1719632041.0968
MEM 3182.617188 1719632041.1978
MEM 3013.367188 1719632041.2986
MEM 3048.492188 1719632041.4023
MEM 3055.492188 1719632041.5066
MEM 3076.617188 1719632041.6074
MEM 2984.621094 1719632041.7106
MEM 2984.621094 1719632041.8146
MEM 2984.621094 1719632041.9185
MEM 2984.621094 1719632042.0225
MEM 2984.621094 1719632042.1265
MEM 2984.621094 1719632042.2305
MEM 2984.621094 1719632042.3352
MEM 2984.621094 1719632042.4386
MEM 2984.621094 1719632042.5426
MEM 2984.621094 1719632042.6435
MEM 3016.652344 1719632042.7441
MEM 3070.839844 1719632042.8466
MEM 3144.589844 1719632042.9506
MEM 3144.589844 1719632043.0515
MEM 3168.714844 1719632043.1545
MEM 3204.691406 1719632043.2562
MEM 3080.625000 1719632043.3585
MEM 3080.625000 1719632043.4625
MEM 3080.625000 1719632043.5665
MEM 3080.625000 1719632043.6705
MEM 3080.625000 1719632043.7727
MEM 3080.625000 1719632043.8745
MEM 3080.625000 1719632043.9785
MEM 3080.625000 1719632044.0820
MEM 3080.625000 1719632044.1865
MEM 3080.625000 1719632044.2873
MEM 3120.433594 1719632044.3906
MEM 3120.433594 1719632044.4945
MEM 3092.714844 1719632044.5986
MEM 3096.546875 1719632044.7025
MEM 3096.546875 1719632044.8065
MEM 3096.546875 1719632044.9105
MEM 3096.546875 1719632045.0145
MEM 3096.546875 1719632045.1186
MEM 3096.546875 1719632045.2225
MEM 3096.546875 1719632045.3234
MEM 3112.546875 1719632045.4243
MEM 3112.546875 1719632045.5266
MEM 3112.546875 1719632045.6275
MEM 3166.046875 1719632045.7305
MEM 3240.546875 1719632045.8314
MEM 3291.214844 1719632045.9346
MEM 3278.207031 1719632046.0385
MEM 3460.957031 1719632046.1426
MEM 3476.453125 1719632046.2466
MEM 3260.199219 1719632046.3509
MEM 3297.449219 1719632046.4548
MEM 3335.824219 1719632046.5589
MEM 3368.074219 1719632046.6602
MEM 3372.074219 1719632046.7626
MEM 3375.824219 1719632046.8650
MEM 3122.941406 1719632046.9666
MEM 3238.441406 1719632047.0674
MEM 3240.441406 1719632047.1684
MEM 3245.191406 1719632047.2692
MEM 3260.566406 1719632047.3705
MEM 3225.089844 1719632047.4746
MEM 3176.593750 1719632047.5785
MEM 3176.593750 1719632047.6826
MEM 3176.593750 1719632047.7870
MEM 3176.593750 1719632047.8906
MEM 3176.593750 1719632047.9923
MEM 3176.593750 1719632048.0945
MEM 3176.593750 1719632048.1985
MEM 3176.593750 1719632048.3025
MEM 3176.593750 1719632048.4065
MEM 3176.593750 1719632048.5074
MEM 3208.656250 1719632048.6082
MEM 3306.339844 1719632048.7090
MEM 3336.589844 1719632048.8106
MEM 3343.714844 1719632048.9145
MEM 3330.757812 1719632049.0185
MEM 3382.042969 1719632049.1194
MEM 3272.683594 1719632049.2225
MEM 3272.683594 1719632049.3265
MEM 3272.683594 1719632049.4290
MEM 3272.683594 1719632049.5306
MEM 3272.683594 1719632049.6345
MEM 3272.683594 1719632049.7369
MEM 3272.683594 1719632049.8377
MEM 3272.683594 1719632049.9425
MEM 3272.683594 1719632050.0467
MEM 3240.628906 1719632050.1475
MEM 3312.628906 1719632050.2506
MEM 3312.628906 1719632050.3545
MEM 3304.804688 1719632050.4586
MEM 3288.648438 1719632050.5625
MEM 3288.648438 1719632050.6666
MEM 3288.648438 1719632050.7706
MEM 3288.648438 1719632050.8745
MEM 3288.648438 1719632050.9785
MEM 3288.648438 1719632051.0826
MEM 3288.648438 1719632051.1834
MEM 3304.648438 1719632051.2843
MEM 3304.648438 1719632051.3879
MEM 3304.648438 1719632051.4889
MEM 3361.023438 1719632051.5905
MEM 3449.273438 1719632051.6945
MEM 3493.453125 1719632051.7986
MEM 3481.820312 1719632051.9027
MEM 3662.195312 1719632052.0065
MEM 3673.367188 1719632052.1105
MEM 3453.613281 1719632052.2145
MEM 3487.738281 1719632052.3189
MEM 3525.863281 1719632052.4229
MEM 3556.988281 1719632052.5241
MEM 3563.488281 1719632052.6266
MEM 3567.488281 1719632052.7275
MEM 3313.949219 1719632052.8305
MEM 3432.574219 1719632052.9317
MEM 3432.574219 1719632053.0346
MEM 3452.074219 1719632053.1386
MEM 3444.785156 1719632053.2426
MEM 3371.914062 1719632053.3465
MEM 3371.914062 1719632053.4505
MEM 3371.914062 1719632053.5545
MEM 3371.914062 1719632053.6585
MEM 3371.914062 1719632053.7625
MEM 3371.914062 1719632053.8665
MEM 3371.914062 1719632053.9705
MEM 3371.914062 1719632054.0745
MEM 3371.914062 1719632054.1786
MEM 3376.039062 1719632054.2797
MEM 3409.871094 1719632054.3805
MEM 3448.906250 1719632054.4813
MEM 3531.906250 1719632054.5825
MEM 3531.906250 1719632054.6835
