CMDLINE python3 train_vishwamai_model.py
MEM 1110.906250 1718984259.0258
MEM 1259.281250 1718984259.1286
MEM 1151.500000 1718984259.2299
MEM 1292.750000 1718984259.3338
MEM 1404.375000 1718984259.4379
MEM 1518.000000 1718984259.5418
MEM 1631.125000 1718984259.6458
MEM 1744.750000 1718984259.7498
MEM 1745.375000 1718984259.8538
MEM 1969.375000 1718984259.9579
MEM 2080.484375 1718984260.0587
MEM 1644.246094 1718984260.1619
MEM 1644.246094 1718984260.2658
MEM 1830.621094 1718984260.3698
MEM 2053.621094 1718984260.4738
MEM 2238.621094 1718984260.5779
MEM 2384.371094 1718984260.6809
MEM 2497.246094 1718984260.7818
MEM 2631.371094 1718984260.8859
MEM 2213.707031 1718984260.9899
MEM 2275.671875 1718984261.0939
MEM 2496.921875 1718984261.1979
MEM 2516.765625 1718984261.2988
MEM 2217.042969 1718984261.4019
MEM 2238.042969 1718984261.5058
MEM 2256.417969 1718984261.6098
MEM 2275.042969 1718984261.7138
MEM 2242.417969 1718984261.8147
MEM 2231.667969 1718984261.9156
MEM 2252.917969 1718984262.0178
MEM 2274.667969 1718984262.1208
MEM 2398.167969 1718984262.2217
MEM 1764.238281 1718984262.3225
MEM 1042.222656 1718984262.4233
MEM 1022.871094 1718984262.5258
MEM 1044.246094 1718984262.6298
MEM 1065.746094 1718984262.7338
MEM 1030.398438 1718984262.8346
MEM 1023.777344 1718984262.9374
MEM 1079.902344 1718984263.0379
MEM 949.527344 1718984263.1388
MEM 1004.277344 1718984263.2406
MEM 1012.269531 1718984263.3414
MEM 1027.769531 1718984263.4458
MEM 1129.894531 1718984263.5498
MEM 1117.136719 1718984263.6507
MEM 1110.136719 1718984263.7538
MEM 1253.386719 1718984263.8579
MEM 1151.164062 1718984263.9619
MEM 1295.164062 1718984264.0658
MEM 1408.164062 1718984264.1698
MEM 1515.414062 1718984264.2703
MEM 1623.789062 1718984264.3738
MEM 1734.914062 1718984264.4778
MEM 1733.039062 1718984264.5818
MEM 1955.539062 1718984264.6858
MEM 2118.406250 1718984264.7867
MEM 1644.285156 1718984264.8899
MEM 1644.285156 1718984264.9911
MEM 1806.535156 1718984265.0919
MEM 2023.535156 1718984265.1927
MEM 2214.285156 1718984265.2939
MEM 2365.285156 1718984265.3978
MEM 2518.160156 1718984265.5018
MEM 2661.785156 1718984265.6027
MEM 2156.281250 1718984265.7058
MEM 2371.531250 1718984265.8098
MEM 2589.906250 1718984265.9138
MEM 2226.273438 1718984266.0146
MEM 2226.792969 1718984266.1178
MEM 2245.042969 1718984266.2207
MEM 2261.917969 1718984266.3219
MEM 2277.667969 1718984266.4244
MEM 2231.046875 1718984266.5258
MEM 2228.671875 1718984266.6298
MEM 2250.421875 1718984266.7338
MEM 2272.296875 1718984266.8372
MEM 2378.296875 1718984266.9380
MEM 1827.050781 1718984267.0388
MEM 1125.632812 1718984267.1397
MEM 1021.218750 1718984267.2405
MEM 1042.968750 1718984267.3458
MEM 1063.843750 1718984267.4470
MEM 1082.207031 1718984267.5478
MEM 1022.832031 1718984267.6498
MEM 1068.214844 1718984267.7506
MEM 1031.085938 1718984267.8514
MEM 972.207031 1718984267.9538
MEM 940.203125 1718984268.0562
MEM 976.078125 1718984268.1578
MEM 976.078125 1718984268.2619
MEM 976.078125 1718984268.3627
MEM 976.078125 1718984268.4636
MEM 976.078125 1718984268.5645
MEM 976.078125 1718984268.6653
MEM 994.578125 1718984268.7698
MEM 1079.078125 1718984268.8740
MEM 1082.082031 1718984268.9748
MEM 1076.457031 1718984269.0778
MEM 1207.457031 1718984269.1818
MEM 1104.160156 1718984269.2827
MEM 1157.035156 1718984269.3858
MEM 1194.285156 1718984269.4867
MEM 1205.664062 1718984269.5901
MEM 1341.664062 1718984269.6913
MEM 1450.164062 1718984269.7940
MEM 1561.289062 1718984269.8978
MEM 1671.539062 1718984270.0018
MEM 1781.539062 1718984270.1058
MEM 1787.914062 1718984270.2098
MEM 2008.914062 1718984270.3145
MEM 2116.398438 1718984270.4153
MEM 1680.160156 1718984270.5178
MEM 1680.160156 1718984270.6205
MEM 1849.785156 1718984270.7218
MEM 2064.910156 1718984270.8246
MEM 2247.285156 1718984270.9258
MEM 2402.285156 1718984271.0298
MEM 2557.660156 1718984271.1338
MEM 2702.285156 1718984271.2347
MEM 2198.281250 1718984271.3378
MEM 2411.281250 1718984271.4388
MEM 2632.781250 1718984271.5418
MEM 2230.132812 1718984271.6426
MEM 2263.527344 1718984271.7458
MEM 2280.027344 1718984271.8498
MEM 2296.277344 1718984271.9543
MEM 2310.902344 1718984272.0578
MEM 2257.746094 1718984272.1586
MEM 2264.121094 1718984272.2619
MEM 2286.246094 1718984272.3658
MEM 2307.996094 1718984272.4698
MEM 2416.996094 1718984272.5740
MEM 1846.117188 1718984272.6748
MEM 1142.148438 1718984272.7756
MEM 1057.156250 1718984272.8778
MEM 1078.656250 1718984272.9818
MEM 1100.156250 1718984273.0858
MEM 1104.109375 1718984273.1866
MEM 1040.105469 1718984273.2899
MEM 1074.378906 1718984273.3939
MEM 992.652344 1718984273.4985
MEM 1070.527344 1718984273.6018
MEM 1077.785156 1718984273.7027
MEM 1075.910156 1718984273.8058
MEM 1212.035156 1718984273.9101
MEM 1105.996094 1718984274.0110
MEM 1160.871094 1718984274.1138
MEM 1173.441406 1718984274.2147
MEM 1215.441406 1718984274.3155
MEM 1348.691406 1718984274.4178
MEM 1457.816406 1718984274.5203
MEM 1570.816406 1718984274.6250
MEM 1683.316406 1718984274.7298
MEM 1793.316406 1718984274.8309
MEM 1814.066406 1718984274.9338
MEM 2037.816406 1718984275.0378
MEM 2002.652344 1718984275.1387
MEM 1680.062500 1718984275.2418
MEM 1680.062500 1718984275.3443
MEM 1897.312500 1718984275.4459
MEM 2116.687500 1718984275.5499
MEM 2293.437500 1718984275.6538
MEM 2449.937500 1718984275.7579
MEM 2597.812500 1718984275.8618
MEM 2514.761719 1718984275.9627
MEM 2257.171875 1718984276.0658
MEM 2482.296875 1718984276.1699
MEM 2694.421875 1718984276.2702
MEM 2220.164062 1718984276.3738
MEM 2269.414062 1718984276.4778
MEM 2287.789062 1718984276.5818
MEM 2306.289062 1718984276.6858
MEM 2304.136719 1718984276.7866
MEM 2262.660156 1718984276.8899
MEM 2283.910156 1718984276.9908
MEM 2305.535156 1718984277.0938
MEM 2394.160156 1718984277.1978
MEM 1938.648438 1718984277.2987
MEM 1342.042969 1718984277.3995
MEM 1048.675781 1718984277.5018
MEM 1070.425781 1718984277.6058
MEM 1091.675781 1718984277.7098
MEM 1188.300781 1718984277.8114
MEM 1040.085938 1718984277.9138
MEM 1071.210938 1718984278.0146
MEM 1008.078125 1718984278.1155
MEM 976.074219 1718984278.2178
MEM 976.074219 1718984278.3187
MEM 940.277344 1718984278.4195
MEM 940.277344 1718984278.5200
MEM 940.277344 1718984278.6206
MEM 940.277344 1718984278.7215
MEM 940.277344 1718984278.8220
MEM 940.277344 1718984278.9228
MEM 940.277344 1718984279.0236
MEM 940.277344 1718984279.1245
MEM 940.277344 1718984279.2254
MEM 940.277344 1718984279.3258
MEM 940.277344 1718984279.4266
MEM 940.277344 1718984279.5274
MEM 940.277344 1718984279.6283
MEM 940.277344 1718984279.7291
MEM 940.277344 1718984279.8298
MEM 940.277344 1718984279.9307
MEM 940.277344 1718984280.0315
MEM 940.277344 1718984280.1323
MEM 940.277344 1718984280.2331
MEM 940.277344 1718984280.3338
MEM 940.277344 1718984280.4347
MEM 940.277344 1718984280.5355
MEM 940.277344 1718984280.6364
MEM 940.277344 1718984280.7375
MEM 940.402344 1718984280.8381
MEM 940.402344 1718984280.9390
MEM 940.652344 1718984281.0398
MEM 940.652344 1718984281.1406
MEM 940.777344 1718984281.2415
MEM 940.777344 1718984281.3424
MEM 940.902344 1718984281.4432
MEM 940.902344 1718984281.5440
MEM 941.027344 1718984281.6449
MEM 941.027344 1718984281.7457
MEM 941.027344 1718984281.8466
MEM 941.152344 1718984281.9474
MEM 941.152344 1718984282.0483
MEM 941.277344 1718984282.1491
MEM 941.277344 1718984282.2499
MEM 941.402344 1718984282.3507
MEM 941.402344 1718984282.4516
MEM 941.527344 1718984282.5525
MEM 941.527344 1718984282.6532
MEM 941.652344 1718984282.7539
MEM 978.402344 1718984282.8548
MEM 1016.152344 1718984282.9578
MEM 989.820312 1718984283.0587
MEM 998.601562 1718984283.1618
MEM 1097.601562 1718984283.2658
MEM 1046.148438 1718984283.3698
MEM 1146.023438 1718984283.4739
MEM 1085.886719 1718984283.5747
MEM 1133.261719 1718984283.6762
MEM 1259.011719 1718984283.7778
MEM 1341.886719 1718984283.8805
MEM 1425.511719 1718984283.9813
MEM 1527.261719 1718984284.0822
MEM 1469.917969 1718984284.1831
MEM 1652.917969 1718984284.2839
MEM 1853.042969 1718984284.3848
MEM 1469.941406 1718984284.4857
MEM 1469.941406 1718984284.5899
MEM 1469.941406 1718984284.6908
MEM 1682.066406 1718984284.7938
MEM 1853.941406 1718984284.8947
MEM 1957.691406 1718984284.9978
MEM 2112.066406 1718984285.1018
MEM 2152.019531 1718984285.2026
MEM 1854.031250 1718984285.3031
MEM 1894.656250 1718984285.4059
MEM 2113.406250 1718984285.5098
MEM 1944.117188 1718984285.6107
MEM 1854.136719 1718984285.7115
MEM 1911.261719 1718984285.8123
MEM 1929.011719 1718984285.9138
MEM 1947.261719 1718984286.0177
MEM 1933.300781 1718984286.1185
MEM 1909.699219 1718984286.2218
MEM 1931.324219 1718984286.3245
MEM 1970.824219 1718984286.4260
MEM 1588.242188 1718984286.5268
MEM 992.000000 1718984286.6298
MEM 1013.750000 1718984286.7338
MEM 1035.125000 1718984286.8364
MEM 990.175781 1718984286.9378
MEM 990.175781 1718984287.0387
MEM 1014.175781 1718984287.1395
MEM 945.734375 1718984287.2418
MEM 1030.734375 1718984287.3458
MEM 993.714844 1718984287.4498
MEM 1080.964844 1718984287.5531
MEM 1044.078125 1718984287.6578
MEM 1133.953125 1718984287.7586
MEM 1102.445312 1718984287.8619
MEM 1231.570312 1718984287.9659
MEM 1340.570312 1718984288.0698
MEM 1448.320312 1718984288.1738
MEM 1533.820312 1718984288.2778
MEM 1505.695312 1718984288.3818
MEM 1669.445312 1718984288.4844
MEM 1770.277344 1718984288.5862
MEM 1470.289062 1718984288.6899
MEM 1554.539062 1718984288.7908
MEM 1772.914062 1718984288.8938
MEM 1934.789062 1718984288.9978
MEM 2054.039062 1718984289.1018
MEM 2184.539062 1718984289.2059
MEM 1859.460938 1718984289.3067
MEM 2006.660156 1718984289.4075
MEM 2216.160156 1718984289.5084
MEM 1896.765625 1718984289.6099
MEM 1919.140625 1718984289.7138
MEM 1937.640625 1718984289.8178
MEM 1905.894531 1718984289.9186
MEM 1914.394531 1718984290.0218
MEM 1936.394531 1718984290.1258
MEM 2029.769531 1718984290.2298
MEM 1398.335938 1718984290.3307
MEM 998.343750 1718984290.4315
MEM 1019.843750 1718984290.5338
MEM 1065.343750 1718984290.6363
MEM 990.332031 1718984290.7379
MEM 990.125000 1718984290.8390
MEM 990.125000 1718984290.9399
MEM 990.250000 1718984291.0407
MEM 992.000000 1718984291.1416
MEM 992.125000 1718984291.2424
MEM 992.125000 1718984291.3432
MEM 992.250000 1718984291.4440
MEM 992.375000 1718984291.5449
MEM 992.375000 1718984291.6458
MEM 992.500000 1718984291.7466
MEM 992.500000 1718984291.8474
MEM 1012.250000 1718984291.9498
MEM 1052.500000 1718984292.0538
MEM 1052.500000 1718984292.1547
MEM 1052.500000 1718984292.2555
MEM 1052.625000 1718984292.3563
MEM 1052.625000 1718984292.4572
MEM 1052.625000 1718984292.5578
MEM 1060.250000 1718984292.6618
MEM 1116.000000 1718984292.7658
MEM 1132.527344 1718984292.8667
MEM 1142.152344 1718984292.9699
MEM 1243.777344 1718984293.0719
MEM 1235.472656 1718984293.1728
MEM 1221.847656 1718984293.2738
MEM 1367.097656 1718984293.3779
MEM 1264.179688 1718984293.4819
MEM 1406.429688 1718984293.5858
MEM 1511.679688 1718984293.6898
MEM 1599.179688 1718984293.7938
MEM 1685.429688 1718984293.8978
MEM 1792.554688 1718984294.0018
MEM 1867.679688 1718984294.1058
MEM 1867.496094 1718984294.2099
MEM 2028.871094 1718984294.3139
MEM 2209.871094 1718984294.4179
MEM 1756.742188 1718984294.5231
MEM 1756.742188 1718984294.6258
MEM 1841.992188 1718984294.7298
MEM 2064.367188 1718984294.8339
MEM 2266.992188 1718984294.9348
MEM 2423.117188 1718984295.0378
MEM 2576.242188 1718984295.1387
MEM 2732.492188 1718984295.2418
MEM 2326.132812 1718984295.3426
MEM 2407.597656 1718984295.4458
MEM 2630.722656 1718984295.5498
MEM 2562.699219 1718984295.6506
MEM 2333.968750 1718984295.7538
MEM 2352.218750 1718984295.8578
MEM 2370.718750 1718984295.9618
MEM 2389.218750 1718984296.0658
MEM 2367.578125 1718984296.1666
MEM 2345.832031 1718984296.2694
MEM 2366.832031 1718984296.3699
MEM 2388.332031 1718984296.4738
MEM 2524.707031 1718984296.5772
MEM 1802.730469 1718984296.6778
MEM 1116.738281 1718984296.7786
MEM 1138.113281 1718984296.8818
MEM 1159.863281 1718984296.9858
MEM 1180.613281 1718984297.0874
MEM 1116.707031 1718984297.1882
MEM 1116.707031 1718984297.2890
MEM 1052.687500 1718984297.3898
MEM 1096.687500 1718984297.4907
MEM 1242.937500 1718984297.5916
MEM 1124.707031 1718984297.6938
MEM 1179.207031 1718984297.7959
MEM 1195.203125 1718984297.8967
MEM 1206.453125 1718984297.9978
MEM 1308.453125 1718984298.0986
MEM 1305.265625 1718984298.1995
MEM 1372.765625 1718984298.3004
MEM 1480.890625 1718984298.4018
MEM 1590.390625 1718984298.5059
MEM 1700.265625 1718984298.6098
MEM 1809.890625 1718984298.7138
MEM 1773.382812 1718984298.8178
MEM 1992.757812 1718984298.9218
MEM 2219.007812 1718984299.0258
MEM 1756.628906 1718984299.1298
MEM 1756.628906 1718984299.2338
MEM 1853.253906 1718984299.3378
MEM 2003.628906 1718984299.4388
MEM 2141.628906 1718984299.5418
MEM 2282.878906 1718984299.6458
MEM 2408.128906 1718984299.7498
MEM 2537.753906 1718984299.8539
MEM 2683.003906 1718984299.9549
MEM 2704.992188 1718984300.0557
MEM 2282.628906 1718984300.1578
MEM 2506.253906 1718984300.2618
MEM 2728.128906 1718984300.3658
MEM 2268.750000 1718984300.4667
MEM 2341.625000 1718984300.5692
MEM 2359.500000 1718984300.6699
MEM 2378.000000 1718984300.7738
MEM 2395.375000 1718984300.8746
MEM 2332.753906 1718984300.9754
MEM 2353.378906 1718984301.0778
MEM 2374.753906 1718984301.1818
MEM 2396.253906 1718984301.2859
MEM 2294.691406 1718984301.3868
MEM 1579.039062 1718984301.4876
MEM 1124.304688 1718984301.5898
MEM 1145.929688 1718984301.6938
MEM 1167.679688 1718984301.7978
MEM 1267.429688 1718984301.9018
MEM 1116.710938 1718984302.0058
MEM 1165.085938 1718984302.1098
MEM 1098.234375 1718984302.2138
MEM 1167.859375 1718984302.3178
MEM 1181.546875 1718984302.4187
MEM 1181.796875 1718984302.5219
MEM 1305.421875 1718984302.6259
MEM 1212.687500 1718984302.7267
MEM 1264.437500 1718984302.8298
MEM 1302.804688 1718984302.9306
MEM 1320.183594 1718984303.0339
MEM 1460.058594 1718984303.1378
MEM 1570.183594 1718984303.2418
MEM 1677.058594 1718984303.3427
MEM 1787.308594 1718984303.4458
MEM 1898.308594 1718984303.5499
MEM 1909.007812 1718984303.6527
MEM 2124.132812 1718984303.7539
MEM 2224.992188 1718984303.8547
MEM 1788.753906 1718984303.9578
MEM 1788.753906 1718984304.0618
MEM 1979.878906 1718984304.1658
MEM 2205.753906 1718984304.2698
MEM 2385.128906 1718984304.3738
MEM 2543.378906 1718984304.4778
MEM 2701.378906 1718984304.5818
MEM 2699.121094 1718984304.6859
MEM 2313.640625 1718984304.7898
MEM 2527.765625 1718984304.8938
MEM 2744.765625 1718984304.9978
MEM 2378.734375 1718984305.0986
MEM 2371.261719 1718984305.2018
MEM 2387.886719 1718984305.3023
MEM 2403.636719 1718984305.4059
MEM 2419.511719 1718984305.5068
MEM 2428.636719 1718984305.6099
MEM 2368.777344 1718984305.7138
MEM 2390.027344 1718984305.8147
MEM 2411.777344 1718984305.9178
MEM 2478.527344 1718984306.0218
MEM 2123.027344 1718984306.1226
MEM 1383.726562 1718984306.2234
MEM 1162.039062 1718984306.3258
MEM 1184.039062 1718984306.4298
MEM 1205.789062 1718984306.5338
MEM 1302.878906 1718984306.6346
MEM 1148.750000 1718984306.7378
MEM 1170.730469 1718984306.8386
MEM 1113.367188 1718984306.9418
MEM 1228.242188 1718984307.0458
MEM 1174.835938 1718984307.1466
MEM 1199.089844 1718984307.2499
MEM 1250.718750 1718984307.3507
MEM 1228.609375 1718984307.4538
MEM 1306.234375 1718984307.5579
MEM 1316.683594 1718984307.6587
MEM 1378.933594 1718984307.7618
MEM 1498.433594 1718984307.8658
MEM 1608.058594 1718984307.9690
MEM 1720.183594 1718984308.0738
MEM 1833.433594 1718984308.1778
MEM 1803.058594 1718984308.2786
MEM 1996.703125 1718984308.3818
MEM 2220.578125 1718984308.4858
MEM 1846.109375 1718984308.5865
MEM 1788.699219 1718984308.6898
MEM 1866.574219 1718984308.7939
MEM 2082.949219 1718984308.8978
MEM 2290.699219 1718984308.9987
MEM 2444.199219 1718984309.1018
MEM 2600.824219 1718984309.2059
MEM 2753.949219 1718984309.3076
MEM 2395.988281 1718984309.4084
MEM 2423.570312 1718984309.5098
MEM 2648.320312 1718984309.6138
MEM 2661.238281 1718984309.7146
MEM 2360.765625 1718984309.8160
MEM 2381.390625 1718984309.9168
MEM 2396.640625 1718984310.0176
MEM 2412.765625 1718984310.1218
MEM 2428.765625 1718984310.2230
MEM 2367.640625 1718984310.3258
MEM 2389.140625 1718984310.4298
MEM 2410.890625 1718984310.5338
MEM 2464.515625 1718984310.6378
MEM 2160.894531 1718984310.7387
MEM 1438.632812 1718984310.8395
MEM 1158.648438 1718984310.9403
MEM 1173.648438 1718984311.0418
MEM 1194.023438 1718984311.1458
MEM 1243.523438 1718984311.2498
MEM 1148.714844 1718984311.3538
MEM 1148.714844 1718984311.4556
MEM 1184.957031 1718984311.5578
MEM 1084.750000 1718984311.6586
MEM 1052.750000 1718984311.7594
MEM 1052.750000 1718984311.8618
MEM 992.878906 1718984311.9627
MEM 992.878906 1718984312.0635
MEM 992.878906 1718984312.1644
MEM 992.878906 1718984312.2652
MEM 992.878906 1718984312.3660
MEM 992.878906 1718984312.4669
MEM 1038.253906 1718984312.5698
MEM 1174.765625 1718984312.6706
MEM 1063.011719 1718984312.7711
MEM 1118.761719 1718984312.8738
MEM 1133.843750 1718984312.9746
MEM 1145.343750 1718984313.0778
MEM 1248.468750 1718984313.1813
MEM 1242.882812 1718984313.2818
MEM 1308.757812 1718984313.3859
MEM 1418.632812 1718984313.4898
MEM 1534.257812 1718984313.5978
MEM 1647.132812 1718984313.7018
MEM 1759.382812 1718984313.8059
MEM 1727.890625 1718984313.9098
MEM 1951.640625 1718984314.0139
MEM 2169.515625 1718984314.1179
MEM 1696.886719 1718984314.2220
MEM 1696.886719 1718984314.3246
MEM 1809.386719 1718984314.4260
MEM 2035.636719 1718984314.5298
MEM 2238.761719 1718984314.6338
MEM 2393.761719 1718984314.7378
MEM 2553.011719 1718984314.8458
MEM 2709.511719 1718984314.9498
MEM 2208.828125 1718984315.0538
MEM 2392.578125 1718984315.1578
MEM 2550.703125 1718984315.2608
MEM 2719.578125 1718984315.3617
MEM 2246.199219 1718984315.4659
MEM 2286.449219 1718984315.5689
MEM 2304.199219 1718984315.6699
MEM 2322.574219 1718984315.7738
MEM 2336.824219 1718984315.8780
MEM 2277.980469 1718984315.9818
MEM 2299.605469 1718984316.0858
MEM 2321.230469 1718984316.1898
MEM 2391.355469 1718984316.2939
MEM 2206.886719 1718984316.3946
MEM 1803.949219 1718984316.4978
MEM 1405.593750 1718984316.6000
MEM 1065.382812 1718984316.7018
MEM 1086.757812 1718984316.8032
MEM 1108.257812 1718984316.9058
MEM 1209.132812 1718984317.0099
MEM 1056.835938 1718984317.1138
MEM 1088.460938 1718984317.2165
MEM 1007.699219 1718984317.3178
MEM 1082.949219 1718984317.4219
MEM 1093.109375 1718984317.5227
MEM 1092.734375 1718984317.6258
MEM 1225.234375 1718984317.7298
MEM 1123.378906 1718984317.8338
MEM 1179.253906 1718984317.9378
MEM 1194.640625 1718984318.0386
MEM 1240.390625 1718984318.1396
MEM 1376.265625 1718984318.2418
MEM 1486.015625 1718984318.3458
MEM 1596.265625 1718984318.4498
MEM 1709.265625 1718984318.5538
MEM 1813.640625 1718984318.6546
MEM 1837.515625 1718984318.7555
MEM 2051.140625 1718984318.8563
MEM 2019.476562 1718984318.9572
MEM 1696.886719 1718984319.0579
MEM 1696.886719 1718984319.1587
MEM 1902.511719 1718984319.2619
MEM 2115.261719 1718984319.3627
MEM 2284.136719 1718984319.4658
MEM 2442.011719 1718984319.5698
MEM 2596.636719 1718984319.6738
MEM 2607.238281 1718984319.7747
MEM 2242.007812 1718984319.8778
MEM 2466.382812 1718984319.9818
MEM 2689.007812 1718984320.0852
MEM 2219.503906 1718984320.1860
MEM 2283.128906 1718984320.2871
MEM 2300.753906 1718984320.3898
MEM 2316.503906 1718984320.4938
MEM 2332.378906 1718984320.5979
MEM 2321.300781 1718984320.6987
MEM 2288.925781 1718984320.8018
MEM 2310.050781 1718984320.9032
MEM 2331.050781 1718984321.0058
MEM 2426.914062 1718984321.1066
MEM 1728.066406 1718984321.2074
MEM 1058.390625 1718984321.3098
MEM 1080.140625 1718984321.4138
MEM 1101.765625 1718984321.5178
MEM 1147.890625 1718984321.6220
MEM 1056.851562 1718984321.7258
MEM 1056.851562 1718984321.8298
MEM 1027.882812 1718984321.9306
MEM 992.875000 1718984322.0338
MEM 1004.625000 1718984322.1351
MEM 1040.750000 1718984322.2364
MEM 1040.750000 1718984322.3374
MEM 1040.750000 1718984322.4378
MEM 1040.750000 1718984322.5386
MEM 1040.750000 1718984322.6395
MEM 1040.750000 1718984322.7403
MEM 1057.500000 1718984322.8458
MEM 1134.000000 1718984322.9498
MEM 1143.644531 1718984323.0507
MEM 1140.269531 1718984323.1538
MEM 1272.394531 1718984323.2578
MEM 1168.687500 1718984323.3586
MEM 1223.687500 1718984323.4618
MEM 1232.652344 1718984323.5627
MEM 1281.027344 1718984323.6659
MEM 1418.152344 1718984323.7683
MEM 1525.402344 1718984323.8700
MEM 1636.652344 1718984323.9738
MEM 1749.902344 1718984324.0778
MEM 1858.277344 1718984324.1786
MEM 1883.527344 1718984324.2818
MEM 2105.277344 1718984324.3858
MEM 2067.238281 1718984324.4870
MEM 1744.648438 1718984324.5878
MEM 1744.648438 1718984324.6886
MEM 1942.773438 1718984324.7898
MEM 2165.773438 1718984324.8938
MEM 2343.648438 1718984324.9978
MEM 2499.648438 1718984325.1018
MEM 2650.273438 1718984325.2027
MEM 2638.640625 1718984325.3035
MEM 2293.777344 1718984325.4044
MEM 2505.277344 1718984325.5052
MEM 2712.152344 1718984325.6059
MEM 2400.691406 1718984325.7069
MEM 2324.585938 1718984325.8101
MEM 2341.960938 1718984325.9138
MEM 2359.835938 1718984326.0178
MEM 2377.960938 1718984326.1214
MEM 2361.089844 1718984326.2218
MEM 2334.339844 1718984326.3245
MEM 2355.464844 1718984326.4259
MEM 2377.214844 1718984326.5298
MEM 2484.730469 1718984326.6306
MEM 1776.023438 1718984326.7314
MEM 1105.222656 1718984326.8338
MEM 1127.472656 1718984326.9392
MEM 1148.847656 1718984327.0418
MEM 1182.847656 1718984327.1458
MEM 1104.753906 1718984327.2498
MEM 1104.753906 1718984327.3538
MEM 1072.675781 1718984327.4584
MEM 1070.171875 1718984327.5608
MEM 1177.421875 1718984327.6618
MEM 1168.417969 1718984327.7626
MEM 1153.042969 1718984327.8658
MEM 1232.746094 1718984327.9666
MEM 1183.117188 1718984328.0698
MEM 1256.617188 1718984328.1738
MEM 1269.406250 1718984328.2747
MEM 1324.531250 1718984328.3778
MEM 1452.031250 1718984328.4818
MEM 1559.781250 1718984328.5833
MEM 1668.906250 1718984328.6858
MEM 1776.531250 1718984328.7867
MEM 1840.750000 1718984328.8875
MEM 1929.515625 1718984328.9898
MEM 2157.390625 1718984329.0938
MEM 1877.937500 1718984329.1946
MEM 1744.761719 1718984329.2978
MEM 1800.511719 1718984329.4018
MEM 2024.636719 1718984329.5059
MEM 2244.136719 1718984329.6071
MEM 2394.886719 1718984329.7080
MEM 2543.636719 1718984329.8088
MEM 2689.136719 1718984329.9098
MEM 2482.746094 1718984330.0107
MEM 2339.632812 1718984330.1139
MEM 2562.882812 1718984330.2179
MEM 2767.757812 1718984330.3187
MEM 2294.628906 1718984330.4218
MEM 2335.003906 1718984330.5258
MEM 2353.378906 1718984330.6298
MEM 2371.753906 1718984330.7338
MEM 2384.753906 1718984330.8360
MEM 2322.144531 1718984330.9379
MEM 2342.269531 1718984331.0418
MEM 2364.019531 1718984331.1458
MEM 2386.269531 1718984331.2467
MEM 2218.769531 1718984331.3475
MEM 1491.230469 1718984331.4484
MEM 1113.511719 1718984331.5498
MEM 1135.261719 1718984331.6538
MEM 1156.886719 1718984331.7578
MEM 1262.261719 1718984331.8619
MEM 1104.675781 1718984331.9658
MEM 1155.425781 1718984332.0698
MEM 1040.753906 1718984332.1706
MEM 1040.753906 1718984332.2732
MEM 992.878906 1718984332.3738
MEM 992.878906 1718984332.4748
MEM 992.878906 1718984332.5757
MEM 992.878906 1718984332.6767
MEM 992.878906 1718984332.7778
MEM 992.878906 1718984332.8787
MEM 992.878906 1718984332.9818
MEM 1034.503906 1718984333.0846
MEM 1174.878906 1718984333.1860
MEM 1058.164062 1718984333.2868
MEM 1114.039062 1718984333.3898
MEM 1124.132812 1718984333.4906
MEM 1140.132812 1718984333.5939
MEM 1223.007812 1718984333.6968
MEM 1227.339844 1718984333.7977
MEM 1285.214844 1718984333.9013
MEM 1401.464844 1718984334.0019
MEM 1513.589844 1718984334.1058
MEM 1622.214844 1718984334.2098
MEM 1733.714844 1718984334.3138
MEM 1786.960938 1718984334.4146
MEM 1889.019531 1718984334.5179
MEM 2111.519531 1718984334.6219
MEM 1830.066406 1718984334.7227
MEM 1696.890625 1718984334.8258
MEM 1751.265625 1718984334.9300
MEM 1975.515625 1718984335.0339
MEM 2192.515625 1718984335.1380
MEM 2342.140625 1718984335.2391
MEM 2492.890625 1718984335.3403
MEM 2646.140625 1718984335.4419
MEM 2396.808594 1718984335.5428
MEM 2310.945312 1718984335.6458
MEM 2532.320312 1718984335.7498
MEM 2656.796875 1718984335.8506
MEM 2256.941406 1718984335.9540
MEM 2288.691406 1718984336.0578
MEM 2305.066406 1718984336.1618
MEM 2320.691406 1718984336.2649
MEM 2336.816406 1718984336.3682
MEM 2273.398438 1718984336.4690
MEM 2294.273438 1718984336.5698
MEM 2315.773438 1718984336.6738
MEM 2336.773438 1718984336.7746
MEM 2208.894531 1718984336.8754
MEM 1486.871094 1718984336.9763
MEM 1063.878906 1718984337.0778
MEM 1085.628906 1718984337.1818
MEM 1107.128906 1718984337.2844
MEM 1192.378906 1718984337.3858
MEM 1056.785156 1718984337.4898
MEM 1071.910156 1718984337.5938
MEM 1005.152344 1718984337.6968
MEM 1064.277344 1718984337.7978
MEM 1079.402344 1718984337.8987
MEM 1086.527344 1718984338.0011
MEM 1195.277344 1718984338.1020
MEM 1170.867188 1718984338.2028
MEM 1159.503906 1718984338.3036
MEM 1236.128906 1718984338.4045
MEM 1217.464844 1718984338.5053
MEM 1263.964844 1718984338.6059
MEM 1393.089844 1718984338.7068
MEM 1503.589844 1718984338.8098
MEM 1615.964844 1718984338.9138
