CMDLINE python3 train_vishwamai_model.py
MEM 1172.367188 1718916318.9298
MEM 1172.367188 1718916319.0307
MEM 1172.367188 1718916319.1338
MEM 1172.367188 1718916319.2377
MEM 1172.367188 1718916319.3385
MEM 1236.367188 1718916319.4393
MEM 1138.214844 1718916319.5397
MEM 1154.964844 1718916319.6418
MEM 1156.714844 1718916319.7458
MEM 1156.714844 1718916319.8497
MEM 1156.714844 1718916319.9541
MEM 1156.714844 1718916320.0574
MEM 1156.714844 1718916320.1578
MEM 1076.847656 1718916320.2618
MEM 1108.722656 1718916320.3637
MEM 1140.722656 1718916320.4647
MEM 1141.472656 1718916320.5658
MEM 1158.222656 1718916320.6738
MEM 1197.472656 1718916320.7779
MEM 1278.222656 1718916320.8794
MEM 1356.722656 1718916320.9810
MEM 1435.722656 1718916321.0819
MEM 1562.324219 1718916321.1865
MEM 1431.320312 1718916321.2898
MEM 1498.820312 1718916321.3938
MEM 1709.570312 1718916321.4978
MEM 1861.195312 1718916321.6003
MEM 1687.316406 1718916321.7018
MEM 1910.566406 1718916321.8058
MEM 1687.312500 1718916321.9098
MEM 1687.312500 1718916322.0138
MEM 1687.312500 1718916322.1178
MEM 1687.312500 1718916322.2196
MEM 1687.312500 1718916322.3218
MEM 1529.972656 1718916322.4226
MEM 1208.753906 1718916322.5258
MEM 1208.753906 1718916322.6281
MEM 1208.753906 1718916322.7299
MEM 1208.753906 1718916322.8307
MEM 1208.753906 1718916322.9315
MEM 1175.640625 1718916323.0323
MEM 1160.757812 1718916323.1338
MEM 1160.757812 1718916323.2378
MEM 1160.757812 1718916323.3417
MEM 1160.757812 1718916323.4440
MEM 1190.507812 1718916323.5458
MEM 1128.757812 1718916323.6466
MEM 1128.757812 1718916323.7474
MEM 1128.882812 1718916323.8483
MEM 1128.882812 1718916323.9492
MEM 1128.882812 1718916324.0500
MEM 1128.882812 1718916324.1508
MEM 1344.257812 1718916324.2538
MEM 1448.507812 1718916324.3547
MEM 1570.007812 1718916324.4555
MEM 1384.949219 1718916324.5563
MEM 1416.949219 1718916324.6571
MEM 1572.824219 1718916324.7580
MEM 1613.199219 1718916324.8620
MEM 1613.199219 1718916324.9658
MEM 1622.074219 1718916325.0698
MEM 1642.199219 1718916325.1755
MEM 1548.601562 1718916325.2763
MEM 1673.535156 1718916325.3771
MEM 1515.097656 1718916325.4779
MEM 1531.097656 1718916325.5788
MEM 1531.097656 1718916325.6796
MEM 1535.347656 1718916325.7818
MEM 1535.347656 1718916325.8858
MEM 1070.714844 1718916325.9866
MEM 808.054688 1718916326.0876
MEM 808.054688 1718916326.1898
MEM 808.054688 1718916326.2908
MEM 808.054688 1718916326.3964
MEM 808.054688 1718916326.4979
MEM 808.054688 1718916326.5988
MEM 808.054688 1718916326.6996
MEM 0.000000 1718916326.8004
